192
80
70
1.3
1.9
350
500
250
180
0,150,146
1,168,131,6.60,7.28,0.03,25
2,39,98,2.03,3.22,0.08,35
3,95,94,1.01,1.67,0.05,20
4,19,119,2.61,3.55,0.04,425
5,138,66,2.43,3.28,0.04,25
6,64,159,1.85,2.57,0.05,325
7,146,173,6.79,7.70,0.04,40
8,0,103,2.18,3.41,0.06,450
9,96,69,4.83,5.71,0.05,20
10,27,17,5.52,6.30,0.04,20
11,60,89,3.01,4.24,0.08,35
12,6,57,1.55,2.58,0.22,30
13,30,55,1.26,2.49,0.08,25
14,115,176,6.39,7.29,0.07,40
15,174,16,1.55,2.53,0.06,450
16,130,141,2.60,3.66,0.06,40
17,89,70,3.78,4.74,0.04,25
18,164,75,3.77,4.92,0.04,35
19,116,133,3.34,4.49,0.07,350
20,64,110,0.02,0.96,0.03,425
21,55,25,6.47,7.32,0.04,425
22,2,4,4.31,5.54,0.05,500
23,108,171,4.16,5.38,0.05,300
24,152,93,1.26,2.16,0.05,30
25,127,85,1.18,1.91,0.07,35
26,54,81,1.00,1.71,0.05,375
27,141,23,2.70,3.68,0.04,425
28,84,102,3.15,3.89,0.04,20
29,151,0,2.35,3.06,0.06,20
30,7,102,6.95,8.07,0.06,35
31,147,133,3.78,4.96,0.03,300
32,131,99,2.24,2.96,0.04,425
33,74,95,4.10,4.90,0.03,35
34,6,123,3.74,5.22,0.37,350
35,85,37,2.71,3.84,0.05,30
36,103,121,3.79,4.89,0.04,30
37,83,24,2.43,3.37,0.06,20
38,110,117,0.57,1.69,0.05,25
39,93,8,6.91,8.17,0.06,35
40,179,67,1.48,2.29,0.20,40
41,34,80,5.73,6.61,0.03,25
42,112,45,1.07,2.14,0.05,400
43,122,94,3.69,4.45,0.05,20
44,72,13,4.82,6.24,0.27,35
45,4,170,5.30,6.05,0.06,30
46,107,1,3.70,4.36,0.05,350
47,176,25,0.19,1.15,0.04,425
48,96,20,2.16,2.97,0.03,20
49,67,3,4.23,5.09,0.05,425
50,165,151,1.01,2.04,0.06,350
51,148,119,2.53,3.68,0.04,20
52,32,142,6.50,7.34,0.03,20
53,69,175,6.38,7.38,0.06,500
54,172,103,5.40,6.33,0.04,35
55,148,27,4.17,4.93,0.06,30
56,90,107,1.92,2.82,0.04,20
57,15,12,0.54,1.75,0.07,35
58,37,172,3.76,4.46,0.06,475
59,159,160,4.42,5.11,0.08,30
60,22,25,0.73,1.91,0.07,35
61,22,85,2.81,3.66,0.08,25
62,103,23,1.62,2.28,0.03,35
63,119,160,1.17,1.93,0.05,300
64,153,136,1.26,2.40,0.07,35
65,128,10,3.16,4.01,0.06,300
66,183,43,3.09,4.27,0.07,30
67,66,84,6.76,7.49,0.04,400
68,162,100,0.41,1.14,0.04,40
69,147,10,5.17,6.21,0.07,400
70,89,140,3.47,4.40,0.04,35
71,110,103,3.08,4.34,0.07,500
72,21,33,4.81,5.86,0.04,300
73,180,10,4.98,6.08,0.05,35
74,121,79,1.56,2.32,0.07,20
75,115,152,3.88,4.97,0.07,30
76,45,143,5.73,6.92,0.03,30
77,35,28,0.38,1.54,0.06,325
78,49,58,3.59,4.40,0.04,300
79,29,116,0.16,1.15,0.07,25
80,13,103,1.64,2.55,0.07,425
