85
40
73
1.9
1.4
200
700
170
100
0,267,199
1,17,142,6.70,8.65,0.05,375
2,198,70,5.05,6.94,0.05,500
3,237,73,2.92,4.80,0.37,400
4,77,217,7.00,8.90,0.06,450
5,124,157,3.30,5.19,0.03,500
6,236,214,1.03,2.83,0.03,325
7,45,165,6.71,8.69,0.06,350
8,184,93,7.78,9.44,0.07,400
9,217,58,5.24,7.13,0.03,400
10,60,205,5.01,6.64,0.03,325
11,151,173,3.87,5.73,0.08,350
12,208,238,1.90,3.93,0.21,500
13,14,161,5.92,7.79,0.05,475
14,225,101,1.93,3.91,0.05,400
15,248,88,3.32,5.23,0.06,475
16,78,229,5.98,7.91,0.04,425
17,125,187,6.69,8.64,0.06,325
18,231,229,2.56,5.00,0.49,300
19,29,125,6.32,8.28,0.05,300
20,215,40,5.14,7.18,0.05,500
21,224,66,3.73,5.76,0.07,375
22,84,212,5.78,7.79,0.04,375
23,94,145,4.76,6.36,0.05,400
24,224,197,0.62,2.17,0.04,325
25,5,115,3.93,5.76,0.07,450
26,191,40,7.02,9.03,0.05,375
27,250,46,2.09,3.67,0.07,500
28,100,188,4.79,6.81,0.07,450
29,145,187,3.98,5.77,0.06,450
30,238,206,0.60,2.58,0.05,450
31,20,124,7.05,9.26,0.33,500
32,222,48,5.67,8.02,0.50,350
33,260,76,1.46,3.32,0.03,325
34,107,216,5.62,7.44,0.05,475
35,115,173,4.89,6.72,0.05,375
36,208,201,0.70,2.35,0.05,350
37,16,131,5.98,7.89,0.06,450
38,225,57,3.78,6.00,0.37,500
39,261,94,1.80,3.58,0.06,500
40,56,217,7.99,9.59,0.05,400
