114
50
80
2.7
1.5
300
600
350
140
0,170,169
1,190,100,1.03,2.10,0.30,6
2,187,120,6.42,7.32,0.25,6
3,89,266,4.75,5.51,0.04,10
4,278,171,1.98,3.14,0.04,8
5,259,220,0.70,1.37,0.03,9
6,209,1,6.17,7.37,0.06,7
7,268,277,1.97,3.18,0.07,7
8,130,182,6.11,6.89,0.06,5
9,63,83,5.18,5.86,0.07,10
10,18,21,0.89,1.87,0.06,6
11,231,125,2.14,2.81,0.05,9
12,73,166,5.13,5.93,0.04,7
13,195,177,6.62,7.64,0.05,10
14,49,125,2.49,3.30,0.07,6
15,55,13,2.79,3.74,0.06,9
16,169,134,1.49,2.68,0.06,9
17,107,273,4.01,5.25,0.04,7
18,236,88,5.13,6.24,0.05,8
19,249,271,6.00,6.86,0.05,8
20,9,88,1.31,2.47,0.05,9
21,183,278,5.37,6.73,0.41,9
22,100,219,5.89,6.81,0.05,7
23,225,191,4.29,5.74,0.49,8
24,178,30,2.96,4.45,0.44,8
25,127,272,0.68,1.77,0.05,9
26,37,262,6.69,7.52,0.07,6
27,90,241,0.11,0.84,0.05,5
28,156,130,1.78,2.64,0.05,6
29,88,279,3.49,4.41,0.06,10
30,182,135,4.39,5.61,0.05,10
31,141,97,3.02,4.15,0.07,5
32,232,217,4.06,4.99,0.07,6
33,60,55,0.18,0.89,0.05,9
34,195,268,4.06,4.94,0.05,6
35,21,47,4.59,5.40,0.05,5
36,147,261,1.11,2.05,0.04,7
37,70,17,3.00,3.89,0.05,6
38,254,133,6.42,7.49,0.06,10
39,74,183,0.96,1.87,0.03,5
40,62,180,1.57,2.68,0.06,9
41,26,229,3.65,4.45,0.08,7
42,180,18,4.53,5.65,0.06,10
43,118,157,0.11,1.10,0.08,6
44,214,74,2.95,4.00,0.05,9
45,80,238,2.73,3.68,0.07,8
46,43,156,3.58,4.58,0.05,9
47,131,88,6.83,7.50,0.06,6
48,97,67,0.27,1.13,0.08,9
49,97,60,2.70,3.54,0.04,6
50,25,11,0.98,2.10,0.07,6
