150
60
73
3.0
1.8
200
400
180
3000
0,69,107
1,153,46,6.56,7.62,0.07,30
2,148,27,2.78,3.84,0.07,25
3,29,77,6.84,7.53,0.05,40
4,44,127,0.52,1.99,0.32,40
5,117,8,4.54,5.66,0.04,25
6,113,68,1.53,2.67,0.32,35
7,106,13,3.07,3.71,0.03,35
8,44,4,5.31,6.36,0.07,30
9,134,68,6.04,7.03,0.08,40
10,112,110,5.54,6.74,0.06,20
11,109,134,1.81,2.75,0.05,25
12,34,65,2.91,3.75,0.05,25
13,1,109,4.33,5.16,0.05,40
14,137,43,1.97,3.22,0.07,20
15,58,77,0.78,2.21,0.34,30
16,81,89,4.44,5.25,0.06,25
17,16,140,1.65,2.81,0.05,25
18,102,68,6.49,7.23,0.08,40
19,91,74,5.30,6.29,0.05,40
20,57,30,1.87,2.77,0.06,30
21,147,85,6.13,7.35,0.05,25
22,74,146,1.83,2.77,0.06,30
23,109,55,1.85,2.94,0.06,40
24,66,102,0.39,1.30,0.05,30
25,38,45,6.51,7.36,0.06,40
26,112,89,4.34,5.44,0.07,35
27,120,2,0.35,1.47,0.07,30
28,17,9,3.86,4.75,0.03,35
29,70,24,1.48,2.48,0.07,30
30,58,17,6.89,8.10,0.05,25
31,18,63,5.10,6.33,0.04,20
32,49,23,2.50,3.16,0.05,40
33,132,20,6.71,7.71,0.25,20
34,31,96,0.87,1.81,0.04,30
35,22,131,5.43,6.54,0.05,35
36,101,85,4.76,5.51,0.05,20
37,86,29,4.57,5.25,0.06,35
38,143,34,0.41,1.26,0.04,20
39,5,39,6.97,8.02,0.42,25
40,149,73,1.40,2.35,0.05,25
41,51,54,4.59,5.66,0.06,20
42,102,55,5.79,6.93,0.06,25
43,37,15,5.72,6.76,0.07,25
44,36,135,1.70,2.46,0.04,20
45,110,104,4.51,5.38,0.03,25
46,93,36,4.00,4.69,0.07,35
47,120,65,2.73,3.77,0.04,35
48,6,70,1.90,2.84,0.05,20
49,124,84,6.11,6.81,0.04,35
50,100,113,6.54,7.23,0.07,40
51,77,78,3.47,4.66,0.35,25
52,142,55,4.84,5.80,0.05,30
53,64,76,1.66,2.73,0.04,25
54,54,123,5.36,6.11,0.06,35
55,51,102,1.90,2.94,0.06,25
56,133,80,6.75,7.47,0.06,25
57,83,55,1.11,2.10,0.03,20
58,31,38,1.07,1.82,0.05,35
59,32,150,5.26,6.47,0.37,25
60,115,154,0.23,1.49,0.20,25
