298
150
72
1.1
1.7
200
500
130
2400
0,145,59
1,29,50,3.13,3.89,0.06,25
2,95,33,3.89,4.41,0.06,40
3,116,17,2.38,2.72,0.03,40
4,184,27,1.09,1.55,0.03,40
5,32,122,1.32,1.95,0.07,40
6,63,125,2.46,3.12,0.05,25
7,109,92,1.38,1.99,0.07,35
8,170,103,1.11,1.60,0.07,30
9,49,178,6.90,7.46,0.04,35
10,95,172,2.39,2.86,0.03,35
11,102,182,3.99,4.53,0.04,20
12,159,155,3.93,4.54,0.04,20
13,24,62,3.08,3.93,0.06,30
14,103,15,4.02,4.47,0.08,30
15,120,10,2.98,3.98,0.04,25
16,180,39,0.97,1.74,0.05,20
17,22,118,2.71,3.51,0.03,40
18,76,135,3.35,3.97,0.04,20
19,98,100,7.02,8.43,0.42,25
20,154,113,2.88,3.72,0.06,40
21,68,170,2.45,3.26,0.07,20
22,110,174,2.91,3.77,0.49,35
23,109,186,3.57,4.34,0.07,35
24,150,148,3.27,3.93,0.04,35
25,48,35,7.18,7.90,0.03,25
26,106,42,4.75,5.27,0.03,35
27,108,24,2.31,3.39,0.08,25
28,168,16,2.31,3.10,0.05,30
29,43,134,4.85,6.09,0.46,30
30,63,116,4.09,4.94,0.05,20
31,120,78,0.92,2.04,0.37,35
32,161,93,0.50,1.15,0.04,30
33,31,181,6.64,7.09,0.05,40
34,116,189,4.78,5.65,0.06,25
35,120,164,2.22,2.74,0.07,35
36,160,168,4.80,5.25,0.04,30
37,44,53,3.56,4.27,0.29,25
38,94,21,3.80,4.28,0.03,20
39,129,27,1.43,2.02,0.04,30
40,194,8,3.07,3.77,0.04,35
41,14,142,7.76,8.79,0.05,30
42,61,139,3.01,3.57,0.05,35
43,95,108,2.28,2.93,0.03,20
44,183,97,2.04,2.69,0.06,40
45,47,193,6.53,7.11,0.05,30
46,99,163,2.30,3.30,0.06,25
47,107,196,3.50,4.73,0.41,35
48,154,139,2.97,3.47,0.05,20
49,37,49,2.71,3.59,0.05,25
50,110,17,3.90,4.85,0.07,35
51,130,38,0.48,1.23,0.35,40
52,196,15,2.47,3.26,0.05,30
53,42,114,4.15,4.59,0.07,40
54,64,131,2.54,3.51,0.03,20
55,92,74,6.28,6.81,0.03,20
56,169,118,2.91,3.80,0.32,20
57,31,191,6.86,7.83,0.07,25
58,94,193,4.43,5.42,0.39,30
59,91,163,2.44,2.86,0.06,20
60,172,163,5.78,6.20,0.05,20
61,42,36,5.39,5.87,0.08,30
62,96,41,5.67,6.13,0.06,40
63,112,2,1.11,1.94,0.06,25
64,188,41,0.22,1.22,0.31,20
65,25,138,4.12,5.13,0.37,20
66,44,123,4.25,5.05,0.07,20
67,121,97,1.35,1.75,0.03,35
68,153,104,1.17,1.86,0.08,40
69,60,160,5.88,6.53,0.05,30
70,77,187,5.59,6.05,0.08,30
71,102,170,2.20,2.84,0.07,40
72,172,155,4.19,4.64,0.08,35
73,18,53,6.83,7.31,0.08,20
74,102,27,1.80,2.36,0.07,40
75,127,13,0.72,1.21,0.07,25
76,174,24,1.57,2.48,0.08,35
77,19,126,7.44,8.05,0.07,25
78,54,143,5.59,6.50,0.07,20
79,105,78,8.36,9.31,0.05,30
80,176,85,4.36,5.01,0.04,40
81,46,158,6.57,7.45,0.06,25
82,100,156,2.85,3.66,0.05,25
83,122,195,4.49,5.54,0.06,20
84,139,140,7.06,7.72,0.08,20
85,21,35,5.03,5.89,0.06,25
86,77,51,2.42,3.03,0.03,40
87,135,28,0.70,1.47,0.25,30
88,184,13,0.76,1.51,0.07,35
89,43,141,6.48,7.29,0.07,35
90,53,118,4.31,5.04,0.03,30
91,118,88,0.73,1.11,0.03,35
92,172,97,5.44,6.37,0.07,40
93,64,194,6.02,6.42,0.07,35
94,110,161,1.52,2.32,0.07,20
95,90,199,5.46,6.13,0.24,30
96,149,157,4.23,4.85,0.05,35
97,42,64,2.36,3.38,0.07,30
98,113,31,1.57,1.95,0.05,35
99,103,2,4.01,4.63,0.05,35
100,198,28,2.28,2.96,0.05,40
101,13,117,3.26,4.20,0.06,40
102,53,128,4.81,5.75,0.07,35
103,109,99,7.86,8.28,0.04,25
104,183,113,4.89,5.85,0.03,30
105,69,176,7.82,8.64,0.07,40
106,83,178,2.82,3.75,0.24,35
107,96,183,4.52,5.29,0.05,30
108,152,171,6.40,7.34,0.07,30
109,35,38,4.00,4.78,0.05,20
110,79,30,2.07,2.62,0.06,20
111,123,2,3.14,3.59,0.05,40
112,170,47,3.46,4.26,0.04,30
113,14,108,2.34,3.30,0.04,25
114,72,113,2.28,2.75,0.05,25
115,121,105,1.73,2.76,0.04,40
116,191,110,1.76,2.71,0.06,35
117,58,183,7.28,8.23,0.06,20
118,89,177,2.74,3.28,0.06,20
119,85,189,5.90,6.50,0.06,40
120,140,158,3.85,4.71,0.04,40
121,33,59,2.63,3.61,0.04,20
122,88,19,4.89,5.58,0.04,25
123,134,8,3.32,4.33,0.08,35
124,175,9,1.44,1.91,0.05,35
125,19,136,2.98,3.37,0.03,20
126,83,109,1.71,2.50,0.07,20
127,95,85,6.42,7.01,0.04,40
128,188,123,4.61,4.97,0.05,35
129,39,194,6.93,7.38,0.08,25
130,85,166,2.30,3.12,0.48,20
131,113,168,3.88,4.40,0.08,35
132,157,146,4.98,5.91,0.07,25
133,16,61,5.64,6.16,0.03,40
134,109,51,5.50,6.16,0.06,25
135,134,18,1.34,1.96,0.05,30
136,190,25,1.22,2.14,0.06,30
137,50,112,3.74,4.39,0.04,35
138,79,119,2.53,2.94,0.06,40
139,110,112,1.78,2.20,0.07,20
140,181,120,2.67,3.25,0.03,30
141,39,185,6.07,7.05,0.06,25
142,76,169,2.20,3.11,0.04,20
143,116,196,4.29,4.81,0.06,35
144,178,165,5.18,5.68,0.08,25
145,15,41,4.77,5.22,0.07,35
146,90,53,5.50,5.89,0.06,25
147,122,24,1.37,2.11,0.07,30
148,174,18,1.84,2.46,0.06,35
149,37,107,2.27,2.89,0.05,20
150,82,143,1.44,2.26,0.06,35
