256
125
79
2.7
1.6
250
400
200
160
0,67,33
1,37,43,1.44,1.84,0.05,30
2,63,18,1.62,2.55,0.07,20
3,122,27,1.55,2.77,0.40,40
4,145,9,3.93,4.86,0.05,25
5,32,72,2.92,3.79,0.06,35
6,49,107,6.93,7.86,0.08,35
7,102,66,1.02,1.87,0.08,25
8,158,63,7.66,8.22,0.06,40
9,33,120,4.14,4.55,0.04,35
10,55,144,6.20,7.01,0.05,20
11,110,152,2.90,3.89,0.05,20
12,140,124,6.47,7.12,0.04,35
13,55,42,1.69,2.65,0.07,40
14,54,12,0.70,1.54,0.29,30
15,117,12,2.15,3.04,0.04,40
16,156,10,5.65,6.49,0.06,25
17,19,82,2.81,3.52,0.06,40
18,43,117,3.30,4.20,0.06,35
19,101,84,1.07,2.03,0.07,20
20,159,71,2.43,2.95,0.03,25
21,34,111,7.22,7.95,0.07,30
22,54,135,5.27,5.91,0.29,20
23,127,168,3.45,4.02,0.08,40
24,154,127,6.70,7.11,0.06,20
25,43,47,2.20,2.77,0.05,20
26,79,19,0.00,0.85,0.08,20
27,140,20,3.43,4.29,0.05,35
28,143,2,5.54,6.25,0.05,20
29,26,86,2.40,3.05,0.07,20
30,40,96,6.44,6.87,0.06,35
31,119,54,2.18,2.60,0.06,30
32,158,48,7.90,8.84,0.07,30
33,20,107,3.18,4.15,0.04,35
34,53,157,5.70,6.41,0.07,20
35,99,138,1.67,2.02,0.04,25
36,127,129,2.89,3.55,0.07,30
37,24,59,1.72,2.22,0.04,35
38,58,34,2.47,2.88,0.05,30
39,115,37,1.23,2.00,0.05,35
40,137,8,3.93,4.66,0.03,25
41,44,58,2.48,3.11,0.07,40
42,33,97,2.83,3.60,0.06,40
43,96,57,0.59,1.03,0.06,30
44,146,66,2.83,3.36,0.07,40
45,45,136,4.88,5.70,0.05,40
46,69,162,7.34,7.81,0.06,25
47,93,167,7.46,8.48,0.06,35
48,151,138,1.34,2.31,0.08,25
49,38,37,0.15,1.02,0.29,35
50,46,17,0.29,1.32,0.07,40
51,129,21,2.38,2.74,0.05,40
52,156,21,5.59,6.06,0.06,25
53,32,60,1.84,2.59,0.07,30
54,62,121,4.76,5.69,0.07,30
55,93,77,0.62,1.28,0.07,30
56,172,72,3.83,4.47,0.03,25
57,36,105,7.79,8.34,0.04,35
58,64,153,6.75,7.78,0.30,30
59,122,140,2.87,4.25,0.48,30
60,129,136,7.03,8.17,0.43,40
61,54,60,2.93,3.81,0.07,40
62,77,9,1.15,1.62,0.08,40
63,127,42,1.80,2.73,0.06,35
64,134,1,5.10,6.04,0.07,35
65,18,76,0.59,1.09,0.04,20
66,56,118,6.67,7.52,0.03,25
67,99,78,1.64,2.01,0.07,30
68,144,53,2.34,3.04,0.05,40
69,24,132,4.05,5.06,0.06,40
70,59,160,6.29,6.78,0.06,20
71,114,168,2.97,3.90,0.04,35
72,142,117,5.72,6.44,0.04,30
73,21,43,2.07,3.04,0.04,30
74,67,7,0.63,1.52,0.05,30
75,120,21,2.01,2.95,0.03,25
76,158,3,6.35,6.70,0.03,35
77,46,64,2.82,3.40,0.03,30
78,63,109,4.67,5.30,0.05,30
79,97,51,0.21,1.20,0.03,35
80,173,50,3.45,4.15,0.07,20
81,34,129,3.81,4.58,0.07,30
82,41,145,4.67,5.51,0.06,40
83,122,162,3.64,4.63,0.06,25
84,153,120,5.76,6.57,0.06,35
85,51,48,1.18,2.16,0.06,20
86,56,3,0.73,1.80,0.08,25
87,126,13,4.70,5.25,0.06,40
88,149,24,4.28,4.89,0.07,30
89,49,78,3.92,4.78,0.33,25
90,45,125,6.02,6.43,0.05,30
91,110,49,1.47,2.44,0.07,40
92,166,70,3.27,4.22,0.04,40
93,35,135,4.59,5.14,0.05,40
94,67,141,5.72,6.51,0.06,20
95,115,158,3.99,4.85,0.06,35
96,148,130,6.47,7.23,0.04,30
97,51,34,0.17,0.70,0.06,30
98,68,29,0.04,0.67,0.06,35
99,111,21,2.98,4.16,0.49,20
100,136,25,3.65,4.03,0.04,25
101,42,80,4.12,4.64,0.06,35
102,65,100,4.85,5.82,0.07,20
103,90,53,0.18,0.98,0.07,25
104,148,76,2.61,3.41,0.07,25
105,28,111,7.76,8.29,0.05,40
106,58,127,5.69,6.55,0.05,20
107,104,160,3.12,3.87,0.05,25
108,140,137,7.12,7.85,0.27,25
109,31,26,5.51,6.07,0.21,35
110,53,24,0.56,1.39,0.07,20
111,128,34,3.10,3.53,0.07,40
112,151,0,6.95,7.66,0.05,25
113,40,70,2.93,3.83,0.06,40
114,55,99,3.89,4.70,0.04,40
115,92,63,0.94,1.78,0.05,30
116,172,56,3.54,4.36,0.08,30
117,49,116,6.75,7.57,0.07,20
118,64,130,6.12,6.94,0.29,35
119,125,150,7.72,8.73,0.04,35
120,140,110,5.12,6.02,0.06,40
121,37,51,2.64,3.64,0.04,40
122,47,5,1.53,1.91,0.07,40
123,107,27,1.16,1.97,0.08,35
124,163,9,5.86,6.30,0.03,40
125,34,80,2.62,3.20,0.05,20
