59
30
65
1.7
1.8
100
400
180
100
0,125,61
1,141,35,8.12,9.81,0.07,425
2,153,55,3.33,4.98,0.04,300
3,141,65,0.91,2.68,0.03,350
4,134,72,0.42,2.38,0.07,475
5,105,85,5.83,7.69,0.07,375
6,99,89,3.06,4.94,0.04,375
7,105,70,2.45,4.31,0.04,300
8,135,51,1.08,3.03,0.05,325
9,153,71,2.36,4.15,0.08,300
10,126,87,1.66,3.29,0.08,300
11,121,96,5.43,7.50,0.07,300
12,131,108,7.64,9.50,0.05,500
13,116,119,0.86,2.86,0.06,500
14,116,143,4.30,6.05,0.03,300
15,87,155,4.70,6.33,0.05,325
16,69,151,5.22,7.48,0.39,400
17,78,130,3.11,5.46,0.42,450
18,101,118,0.64,2.20,0.05,500
19,96,135,1.39,3.01,0.06,300
20,80,119,2.13,4.42,0.37,400
21,63,112,1.61,3.34,0.07,425
22,66,131,5.98,7.62,0.07,325
23,61,124,1.31,3.33,0.05,400
24,48,117,1.42,3.33,0.06,475
25,30,95,2.56,4.23,0.07,325
26,45,95,7.06,8.82,0.08,500
27,52,96,2.93,4.73,0.06,425
28,65,71,2.26,3.94,0.04,325
29,65,41,4.51,6.12,0.07,475
30,69,35,3.61,5.22,0.07,475
