118
50
68
1.6
1.9
100
500
270
160
0,27,66
1,60,49,2.49,3.53,0.05,450
2,109,53,5.96,6.50,0.03,30
3,128,51,7.50,7.99,0.04,25
4,53,77,0.10,0.88,0.07,30
5,79,75,3.04,3.95,0.08,20
6,154,83,5.17,6.22,0.05,475
7,55,150,1.55,2.56,0.08,425
8,93,171,3.46,4.45,0.04,300
9,166,131,6.23,7.24,0.08,500
10,77,43,3.33,4.23,0.08,500
11,121,48,5.93,6.48,0.08,40
12,145,64,2.14,3.15,0.04,500
13,38,79,0.01,0.87,0.08,40
14,72,85,1.38,2.27,0.04,375
15,149,94,6.69,7.39,0.03,30
16,44,153,2.04,2.64,0.06,400
17,109,170,3.35,4.31,0.03,375
18,161,146,6.80,7.20,0.04,300
19,70,55,2.73,3.46,0.08,25
20,115,47,5.60,6.52,0.06,35
21,144,40,3.19,3.89,0.07,425
22,65,79,0.71,1.20,0.04,375
23,72,69,1.10,1.45,0.04,400
24,171,66,3.86,4.89,0.04,300
25,67,137,1.37,1.86,0.07,350
26,94,155,2.89,3.90,0.28,30
27,154,131,7.45,8.11,0.06,40
28,53,51,2.61,3.01,0.07,350
29,107,59,4.76,5.12,0.06,20
30,122,54,5.97,6.94,0.04,20
31,45,89,0.71,1.34,0.07,25
32,94,84,4.31,5.36,0.49,30
33,136,90,5.79,6.41,0.03,35
34,60,159,1.85,2.49,0.04,325
35,79,176,4.04,4.72,0.07,40
36,160,128,7.06,7.81,0.04,375
37,62,63,1.32,2.19,0.45,25
38,104,71,4.23,5.23,0.07,20
39,115,63,6.70,7.13,0.04,30
40,38,68,0.69,1.25,0.07,375
41,88,65,3.73,4.67,0.06,30
42,155,74,4.06,4.66,0.04,25
43,56,139,2.82,3.43,0.04,325
44,93,162,1.59,1.97,0.03,475
45,180,122,3.02,4.00,0.47,425
46,54,40,2.26,3.26,0.05,40
47,95,42,2.59,3.27,0.06,25
48,141,46,1.30,2.48,0.29,20
49,39,61,0.80,1.30,0.06,400
50,85,83,1.59,2.24,0.07,25
