217
90
73
1.1
1.8
150
500
210
180
0,84,48
1,59,23,1.02,2.34,0.47,35
2,99,62,1.44,2.22,0.06,20
3,170,32,1.53,2.08,0.05,300
4,40,120,2.78,3.19,0.06,20
5,78,113,1.00,1.52,0.05,450
6,161,75,3.63,4.49,0.06,400
7,47,179,3.70,4.60,0.07,40
8,81,168,6.12,7.14,0.06,40
9,146,131,7.21,7.65,0.04,20
10,48,37,0.59,1.14,0.05,375
11,95,56,0.47,1.19,0.06,350
12,185,51,2.48,3.15,0.06,425
13,55,138,6.41,7.23,0.03,450
14,88,127,3.14,3.61,0.07,400
15,167,91,3.95,4.89,0.04,35
16,47,165,4.76,5.15,0.05,20
17,75,182,3.37,4.26,0.05,25
18,149,146,3.29,4.05,0.07,500
19,57,13,1.26,1.97,0.06,400
20,119,54,1.74,2.18,0.05,40
21,154,14,4.15,4.67,0.06,35
22,55,128,6.41,6.96,0.06,30
23,64,125,6.27,6.81,0.04,300
24,155,69,0.96,1.56,0.05,25
25,39,160,4.96,5.43,0.07,20
26,74,154,3.78,4.43,0.07,40
27,142,146,7.18,7.59,0.04,25
28,75,42,0.05,1.00,0.04,25
29,114,62,1.46,2.06,0.04,300
30,153,39,3.41,4.06,0.05,30
31,34,109,4.70,5.67,0.31,300
32,67,95,3.81,4.22,0.07,450
33,155,63,3.57,4.52,0.25,325
34,48,192,4.64,5.65,0.06,450
35,81,187,3.76,4.73,0.38,20
36,148,137,7.81,8.35,0.06,500
37,69,33,0.28,0.88,0.07,35
38,84,67,0.01,0.90,0.06,20
39,181,24,3.10,3.69,0.05,20
40,27,119,1.97,2.70,0.07,375
41,95,95,1.78,2.41,0.06,35
42,177,74,4.24,4.73,0.08,25
43,66,177,6.10,6.79,0.08,25
44,94,166,6.85,7.56,0.06,40
45,161,128,3.34,4.27,0.39,20
46,45,26,2.27,2.78,0.08,40
47,84,51,0.00,0.54,0.07,325
48,171,45,2.36,3.24,0.07,40
49,42,109,4.02,4.83,0.05,30
50,78,104,1.79,2.90,0.30,400
51,173,84,0.92,1.80,0.04,425
52,37,172,4.11,4.52,0.06,30
53,87,185,4.11,4.64,0.05,40
54,130,114,5.68,6.75,0.39,20
55,69,13,2.45,3.46,0.08,300
56,109,70,0.52,0.90,0.05,500
57,163,20,3.00,3.69,0.08,25
58,46,124,6.05,7.10,0.06,25
59,87,98,2.82,3.81,0.06,40
60,165,58,2.18,2.82,0.05,20
61,54,193,5.76,6.16,0.04,30
62,64,158,3.43,4.36,0.03,20
63,138,115,5.53,6.41,0.04,425
64,57,4,1.45,1.89,0.04,400
65,113,55,2.36,2.81,0.05,30
66,160,43,5.66,6.23,0.07,325
67,29,138,1.32,1.88,0.08,500
68,91,110,7.55,8.55,0.07,500
69,142,70,2.49,3.08,0.07,325
70,64,187,5.37,5.75,0.07,35
71,92,159,7.08,8.00,0.03,35
72,152,117,4.88,5.77,0.39,30
73,76,15,2.74,3.23,0.04,325
74,92,81,1.46,1.96,0.05,375
75,160,31,3.89,4.70,0.05,300
76,59,110,3.74,4.33,0.04,425
77,77,129,2.98,3.75,0.05,450
78,155,90,4.20,5.16,0.03,30
79,55,167,4.28,4.85,0.06,40
80,100,178,6.68,7.51,0.03,300
81,135,135,7.08,7.88,0.06,30
82,63,31,1.74,2.74,0.04,500
83,100,79,0.77,1.34,0.08,30
84,183,14,4.48,5.39,0.05,20
85,22,103,4.76,5.46,0.03,350
86,84,115,7.17,7.51,0.04,300
87,146,56,3.10,3.65,0.06,500
88,54,184,5.20,5.87,0.08,30
89,88,167,6.62,7.26,0.03,20
90,137,123,7.87,8.71,0.45,40
