77
40
71
2.4
2.0
100
600
270
200
0,153,140
1,120,175,1.99,2.56,0.07,20
2,112,202,5.19,5.60,0.04,20
3,130,183,0.64,1.37,0.03,35
4,153,154,0.61,1.58,0.03,20
5,172,172,2.27,3.19,0.06,35
6,196,188,3.59,4.37,0.06,25
7,190,192,5.71,6.77,0.07,35
8,184,172,3.92,4.39,0.05,35
9,208,139,2.91,3.32,0.05,40
10,198,158,3.74,4.39,0.04,30
11,183,160,4.63,5.24,0.06,35
12,147,134,1.82,2.61,0.06,40
13,106,130,8.18,8.81,0.06,20
14,105,153,1.24,2.32,0.34,35
15,117,193,5.11,5.62,0.04,25
16,93,210,6.62,7.38,0.08,40
17,104,181,1.29,1.92,0.04,40
18,145,179,3.15,3.96,0.43,35
19,144,197,4.45,5.10,0.07,30
20,145,210,3.95,4.73,0.05,25
21,110,195,1.57,2.10,0.06,25
22,90,195,1.88,2.31,0.06,35
23,87,203,4.07,5.04,0.04,25
24,48,169,1.05,1.71,0.06,25
25,22,130,2.67,3.60,0.06,25
26,26,159,2.09,2.99,0.07,30
27,11,125,3.88,4.32,0.06,40
28,49,94,4.62,5.23,0.08,30
29,61,76,4.00,5.13,0.29,40
30,73,47,1.33,1.88,0.05,40
31,80,32,6.51,7.49,0.08,40
32,100,27,1.98,2.43,0.04,35
33,91,38,7.46,8.04,0.27,25
34,131,80,1.23,1.60,0.03,30
35,95,108,2.62,3.15,0.07,40
36,118,134,0.85,1.55,0.06,25
37,145,108,1.18,1.97,0.05,40
38,159,94,5.79,6.65,0.08,40
39,187,85,5.41,6.40,0.04,20
40,160,100,4.94,5.80,0.04,35
