154
70
74
2.1
1.1
100
500
200
140
0,153,49
1,19,52,2.59,3.61,0.04,40
2,171,57,0.53,1.43,0.06,25
3,237,77,1.72,2.73,0.07,20
4,41,168,7.15,7.60,0.07,35
5,160,137,2.42,2.88,0.04,25
6,277,112,3.58,4.24,0.04,30
7,63,271,4.56,5.19,0.07,25
8,140,257,6.86,7.81,0.34,40
9,265,276,5.11,6.03,0.04,20
10,38,36,4.16,4.98,0.03,40
11,198,61,0.49,1.91,0.50,40
12,262,72,2.22,3.52,0.33,40
13,31,166,2.17,3.18,0.27,35
14,186,151,2.51,3.14,0.04,20
15,260,122,2.85,3.69,0.07,35
16,53,285,7.09,7.65,0.04,35
17,149,274,6.49,7.03,0.04,25
18,259,258,5.26,5.84,0.05,20
19,26,48,2.35,3.29,0.04,20
20,196,45,0.75,1.25,0.07,40
21,234,103,1.91,2.72,0.06,40
22,53,146,5.86,6.41,0.07,35
23,136,150,3.67,4.12,0.04,25
24,251,99,2.82,3.63,0.07,35
25,68,254,5.17,6.60,0.45,20
26,108,269,7.96,8.66,0.06,30
27,265,285,5.46,6.24,0.06,40
28,24,76,1.58,2.34,0.06,20
29,147,62,0.38,0.91,0.06,20
30,210,50,1.49,2.11,0.05,30
31,64,169,1.64,2.17,0.07,40
32,179,160,3.18,4.25,0.08,20
33,307,132,4.83,5.55,0.06,40
34,58,296,6.92,7.35,0.08,30
35,143,271,7.05,8.10,0.06,40
36,250,305,6.13,6.82,0.07,40
37,14,77,3.98,4.52,0.05,35
38,143,87,0.58,1.49,0.05,25
39,206,59,0.77,1.39,0.03,30
40,34,197,8.03,8.90,0.07,40
41,182,109,2.12,3.03,0.04,25
42,303,90,4.99,5.73,0.03,25
43,76,247,3.61,4.21,0.05,20
44,163,263,5.77,6.68,0.37,40
45,253,275,5.84,6.63,0.06,30
46,32,80,1.22,1.61,0.05,40
47,146,73,0.98,1.55,0.05,30
48,246,70,2.08,3.12,0.07,20
49,42,144,5.69,6.49,0.47,20
50,161,163,4.55,5.37,0.07,30
51,297,138,6.07,7.03,0.04,40
52,57,250,5.27,6.13,0.07,35
53,139,283,3.12,3.70,0.05,35
54,278,300,7.14,7.86,0.04,30
55,26,20,1.67,2.26,0.04,20
56,179,54,0.50,1.11,0.05,20
57,230,83,2.17,3.20,0.04,25
58,34,156,6.79,7.47,0.07,25
59,172,143,2.25,3.23,0.05,35
60,291,142,4.13,5.29,0.22,20
61,46,300,5.91,6.80,0.06,40
62,159,233,4.97,5.69,0.35,35
63,248,297,4.50,5.30,0.05,30
64,28,26,3.27,3.66,0.05,25
65,157,59,0.03,0.91,0.04,20
66,251,53,7.46,8.42,0.08,30
67,31,180,7.06,7.80,0.06,25
68,132,127,0.74,1.42,0.03,20
69,283,114,3.76,4.66,0.08,40
70,89,275,5.56,6.50,0.06,30
