134
60
78
1.1
1.6
300
400
190
140
0,75,97
1,99,100,1.87,3.74,0.06,500
2,133,121,2.44,4.13,0.06,375
3,164,124,3.94,5.68,0.07,350
4,131,143,7.75,9.39,0.08,350
5,146,163,6.56,8.56,0.05,325
6,134,157,0.75,2.74,0.03,300
7,105,150,4.48,6.30,0.07,375
8,127,168,6.92,8.74,0.07,300
9,93,136,6.65,8.29,0.06,375
10,73,113,0.48,2.17,0.04,425
11,74,104,0.34,2.32,0.08,400
12,55,105,4.96,6.92,0.25,350
13,35,72,2.36,4.02,0.05,425
14,10,93,6.97,8.58,0.04,375
15,35,105,4.29,5.92,0.04,450
16,13,136,0.49,2.11,0.05,425
17,19,110,1.76,3.57,0.03,475
18,36,116,5.62,7.35,0.05,475
19,20,91,2.58,4.45,0.07,400
20,43,62,0.66,2.55,0.07,350
21,34,63,1.03,3.04,0.44,400
22,16,97,3.03,4.63,0.07,450
23,30,128,5.51,7.62,0.34,325
24,56,153,3.38,5.35,0.04,375
25,36,123,1.52,3.67,0.41,450
26,48,117,4.16,5.91,0.05,300
27,71,127,2.90,4.55,0.08,350
28,87,161,3.29,5.17,0.05,450
29,114,135,3.56,5.14,0.04,350
30,121,123,7.26,9.35,0.35,425
31,149,154,3.79,5.72,0.08,350
32,145,128,4.40,6.28,0.04,375
33,173,122,6.61,8.31,0.06,475
34,173,110,5.02,6.83,0.08,450
35,143,136,5.19,7.11,0.07,300
36,127,137,4.13,6.05,0.06,500
37,161,148,4.05,5.97,0.05,425
38,139,126,0.99,2.59,0.04,325
39,116,105,7.38,9.39,0.23,500
40,99,92,2.01,3.67,0.07,375
41,84,79,2.33,3.89,0.06,400
42,77,91,1.09,3.07,0.05,425
43,60,95,1.14,2.86,0.05,475
44,50,91,2.22,4.35,0.34,475
45,21,77,2.57,4.55,0.06,425
46,9,70,3.51,5.54,0.04,450
47,42,51,6.90,8.51,0.03,475
48,76,25,4.40,6.61,0.24,350
49,45,18,4.15,6.07,0.41,300
50,44,30,2.61,4.21,0.05,500
51,34,37,2.89,4.68,0.07,475
52,7,46,1.39,3.15,0.25,375
53,2,62,8.25,10.24,0.04,350
54,33,50,0.49,2.37,0.06,475
55,19,54,2.72,5.15,0.44,475
56,23,70,7.06,8.65,0.03,425
57,46,38,3.12,4.78,0.06,425
58,20,18,7.43,9.36,0.27,325
59,2,40,0.74,2.42,0.07,375
60,26,53,6.67,8.57,0.06,350
