237
100
76
2.7
1.3
250
600
400
160
0,89,64
1,106,221,3.40,4.64,0.06,10
2,111,289,0.41,1.71,0.38,6
3,294,288,2.06,2.90,0.05,5
4,144,94,3.21,4.28,0.05,5
5,91,176,4.33,5.39,0.05,7
6,260,316,3.31,4.09,0.08,10
7,210,25,5.94,6.88,0.07,6
8,116,110,0.25,0.98,0.07,9
9,10,304,1.15,2.15,0.03,5
10,304,44,3.64,4.74,0.05,6
11,315,124,4.26,5.44,0.04,9
12,32,100,3.88,5.00,0.05,5
13,11,2,3.34,4.41,0.29,10
14,255,53,4.10,4.87,0.08,5
15,12,105,1.32,2.05,0.04,10
16,39,240,3.31,4.20,0.06,7
17,150,262,0.35,1.46,0.06,5
18,181,177,4.68,5.63,0.03,10
19,153,60,4.31,5.49,0.22,7
20,86,305,5.40,6.26,0.04,7
21,165,279,3.64,4.60,0.04,6
22,142,40,3.66,4.45,0.05,5
23,97,213,7.00,8.12,0.05,7
24,305,165,3.52,4.76,0.06,10
25,213,77,3.43,4.58,0.04,8
26,300,271,0.86,2.06,0.06,5
27,85,264,6.99,8.17,0.05,10
28,179,48,4.62,5.51,0.08,10
29,88,289,1.08,2.14,0.03,7
30,141,261,3.00,3.98,0.06,5
31,205,113,0.79,1.48,0.06,6
32,166,311,2.44,3.47,0.05,10
33,61,234,5.24,5.94,0.06,9
34,292,22,3.32,4.41,0.05,6
35,99,21,5.47,6.65,0.03,9
36,191,168,1.99,2.79,0.04,7
37,308,308,5.59,6.38,0.05,10
38,321,193,5.35,6.45,0.03,7
39,118,184,2.06,2.87,0.05,9
40,211,68,4.15,4.83,0.06,9
41,244,279,1.37,2.07,0.06,9
42,219,68,6.85,7.61,0.04,7
43,228,91,3.62,4.56,0.04,5
44,212,61,6.46,7.52,0.07,5
45,63,179,0.51,1.47,0.06,7
46,43,19,6.98,8.08,0.05,9
47,136,156,3.00,3.93,0.06,8
48,307,285,6.14,7.37,0.06,8
49,269,258,3.49,4.69,0.03,8
50,307,214,1.64,2.42,0.03,9
51,16,145,3.30,3.96,0.04,7
52,290,30,5.23,6.54,0.39,5
53,191,306,6.89,8.04,0.04,5
54,208,171,2.00,3.03,0.03,8
55,192,202,4.99,5.73,0.06,8
56,258,196,4.03,4.67,0.04,9
57,301,288,5.62,6.42,0.05,10
58,165,101,6.18,7.46,0.08,8
59,125,285,5.73,6.61,0.03,10
60,40,134,3.58,4.78,0.08,5
61,281,29,0.82,1.75,0.05,8
62,242,180,1.19,2.23,0.07,8
63,240,266,5.89,6.74,0.06,5
64,25,149,3.46,4.63,0.06,8
65,257,214,6.48,7.65,0.07,8
66,303,316,1.99,2.73,0.04,6
67,140,52,5.73,6.40,0.06,5
68,148,319,1.68,3.26,0.41,7
69,29,177,5.72,6.60,0.04,5
70,259,110,1.79,2.47,0.04,8
71,314,47,1.33,2.23,0.03,6
72,273,131,3.85,4.98,0.06,5
73,190,233,3.77,4.96,0.07,5
74,94,275,1.48,2.45,0.04,10
75,235,23,0.10,1.06,0.03,9
76,21,244,6.42,7.57,0.04,9
77,264,151,2.64,3.55,0.06,10
78,316,54,6.32,7.13,0.06,5
79,264,267,0.08,0.92,0.05,5
80,7,232,3.24,3.94,0.07,7
81,26,232,2.49,3.58,0.05,9
82,251,298,3.76,5.03,0.43,9
83,274,173,2.87,3.62,0.07,9
84,258,64,1.20,2.38,0.04,5
85,104,155,1.63,2.91,0.08,6
86,309,274,6.43,7.46,0.08,7
87,142,70,4.29,4.98,0.08,5
88,270,87,3.10,3.98,0.06,5
89,150,139,2.29,3.52,0.05,5
90,190,180,6.42,7.66,0.06,10
91,297,252,4.67,5.39,0.07,5
92,245,215,6.74,7.46,0.07,5
93,194,49,1.00,1.76,0.03,7
94,262,229,1.63,2.39,0.04,5
95,307,93,3.87,5.08,0.08,6
96,45,52,6.13,7.00,0.07,8
97,249,120,5.73,6.49,0.04,6
98,116,154,3.38,4.52,0.05,5
99,290,221,1.99,3.23,0.06,9
100,208,235,1.93,2.88,0.07,5
