185
80
72
2.5
1.8
200
600
190
160
0,170,73
1,169,99,2.36,4.08,0.06,375
2,163,127,8.15,9.96,0.30,325
3,176,87,0.82,2.45,0.05,325
4,199,42,6.93,8.84,0.05,500
5,207,9,1.45,3.32,0.04,450
6,233,20,6.17,7.74,0.07,500
7,192,14,3.98,5.70,0.05,400
8,214,19,4.18,5.99,0.04,500
9,196,55,1.72,3.64,0.35,500
10,169,79,0.85,2.48,0.04,300
11,163,80,0.00,1.59,0.07,300
12,147,98,0.44,2.04,0.05,425
13,145,120,3.03,4.73,0.07,425
14,142,144,7.99,9.87,0.07,300
15,136,176,5.14,6.98,0.05,475
16,158,220,6.04,7.71,0.07,375
17,135,212,2.31,4.23,0.05,325
18,177,196,3.85,5.88,0.04,400
19,189,160,1.14,2.85,0.05,500
20,158,186,6.34,8.32,0.47,400
21,164,197,3.22,4.86,0.08,450
22,186,178,0.98,2.66,0.08,350
23,193,207,3.95,5.64,0.04,350
24,206,195,4.10,5.92,0.05,350
25,224,225,7.74,9.47,0.05,300
26,230,194,4.79,6.83,0.05,350
27,216,213,6.51,8.33,0.06,500
28,196,230,4.60,6.25,0.06,425
29,151,197,2.97,4.70,0.05,300
30,118,161,2.88,4.86,0.05,325
31,112,125,2.75,4.57,0.05,500
32,90,142,3.58,5.57,0.07,325
33,106,155,3.95,5.92,0.08,325
34,91,157,1.44,3.36,0.04,325
35,120,186,4.48,6.34,0.08,300
36,141,230,5.26,7.15,0.04,475
37,125,229,2.11,4.17,0.06,475
38,118,199,5.02,6.90,0.05,500
39,101,171,2.53,4.28,0.03,500
40,93,151,3.68,5.49,0.03,300
41,65,151,1.61,3.57,0.06,325
42,35,119,3.18,5.43,0.41,500
43,46,156,2.22,4.03,0.04,450
44,62,178,3.06,4.90,0.04,375
45,74,163,1.59,3.64,0.05,425
46,71,157,4.94,6.61,0.06,475
47,38,147,6.49,8.51,0.06,400
48,73,119,2.95,4.65,0.05,475
49,84,119,6.29,8.31,0.06,400
50,121,73,5.32,7.35,0.03,350
51,131,32,4.81,6.55,0.04,325
52,159,11,1.97,3.85,0.08,500
53,152,7,5.21,6.79,0.05,450
54,116,22,6.53,8.29,0.05,300
55,119,45,1.22,3.05,0.07,475
56,151,25,1.50,3.22,0.07,350
57,121,33,2.20,3.93,0.04,500
58,138,47,3.26,4.84,0.04,300
59,178,22,5.09,6.93,0.05,450
60,223,4,6.06,8.06,0.04,375
61,185,8,2.96,4.78,0.07,400
62,167,41,4.66,6.22,0.04,350
63,155,60,0.55,2.41,0.06,400
64,128,91,4.72,6.43,0.06,400
65,125,107,3.34,5.17,0.03,400
66,93,130,2.92,4.74,0.07,300
67,68,165,1.95,3.74,0.07,500
68,114,170,1.65,3.61,0.07,400
69,78,147,1.34,3.35,0.06,400
70,63,107,6.53,8.35,0.05,350
71,19,76,5.23,6.92,0.07,450
72,9,59,5.24,7.18,0.07,475
73,2,61,6.41,8.34,0.06,425
74,19,82,5.28,7.14,0.04,475
75,2,54,5.35,7.40,0.05,400
76,11,12,6.69,9.02,0.33,350
77,49,46,7.61,9.24,0.07,325
78,95,8,1.26,3.09,0.04,500
79,86,29,4.27,6.09,0.06,425
80,74,64,3.43,5.42,0.05,425
