140
60
69
1.3
1.2
150
600
450
100
0,242,90
1,236,116,0.38,1.29,0.05,10
2,217,139,7.15,7.54,0.05,6
3,158,108,2.42,2.91,0.07,10
4,123,65,2.07,2.86,0.22,6
5,66,104,3.14,3.94,0.07,8
6,58,122,5.00,5.94,0.04,8
7,66,161,5.96,6.79,0.07,5
8,105,166,5.55,6.43,0.03,8
9,134,155,4.05,4.70,0.06,5
10,188,98,6.01,6.64,0.03,10
11,179,94,4.16,4.58,0.07,5
12,130,59,7.22,8.02,0.06,5
13,120,17,2.33,2.84,0.06,10
14,150,67,1.19,2.19,0.04,9
15,181,68,6.33,7.25,0.07,10
16,203,99,2.42,2.91,0.04,10
17,251,143,4.97,5.63,0.08,9
18,267,148,3.28,3.81,0.06,9
19,288,166,6.40,7.23,0.08,5
20,257,134,3.73,4.75,0.06,10
21,227,151,3.33,3.91,0.06,5
22,185,206,5.16,5.54,0.03,5
23,188,148,7.60,8.54,0.04,10
24,240,190,3.64,4.66,0.03,10
25,282,199,1.53,2.31,0.06,6
26,283,154,1.45,1.80,0.04,5
27,266,102,4.00,4.91,0.07,10
28,287,111,4.91,5.53,0.05,9
29,275,89,1.09,1.63,0.08,8
30,228,79,1.66,2.26,0.04,9
31,171,57,5.53,6.10,0.03,6
32,155,85,3.97,4.87,0.07,7
33,97,107,3.31,3.81,0.07,5
34,100,78,6.95,7.47,0.04,5
35,155,48,6.36,7.18,0.03,9
36,207,32,3.28,4.33,0.07,7
37,191,68,1.97,2.67,0.07,8
38,244,21,0.65,1.26,0.04,6
39,279,2,4.27,5.47,0.43,10
40,234,41,0.88,2.24,0.40,7
41,188,43,5.08,5.98,0.05,8
42,211,77,5.34,5.96,0.07,9
43,213,122,2.43,2.80,0.03,10
44,180,112,5.57,6.18,0.05,8
45,135,93,7.97,8.77,0.07,8
46,112,85,4.09,5.11,0.05,7
47,141,86,5.86,6.81,0.06,8
48,125,40,6.98,8.00,0.06,10
49,95,67,2.14,2.73,0.04,5
50,126,97,2.27,2.96,0.06,10
51,159,151,1.15,1.93,0.06,8
52,206,155,3.95,4.79,0.07,10
53,210,165,2.78,3.36,0.04,10
54,212,213,4.74,5.58,0.06,8
55,156,264,2.46,3.44,0.04,10
56,154,206,5.94,6.71,0.08,9
57,108,157,6.66,7.57,0.06,10
58,104,143,3.55,4.55,0.07,10
59,93,128,7.24,7.87,0.05,7
60,54,97,7.57,7.94,0.05,7
