146
60
77
2.1
1.1
150
700
270
200
0,80,178
1,84,233,2.83,3.84,0.03,40
2,102,261,0.87,1.38,0.03,25
3,98,232,3.75,4.43,0.08,25
4,85,171,1.26,2.46,0.40,20
5,47,127,7.19,8.12,0.37,25
6,98,146,1.44,2.13,0.07,25
7,119,131,4.90,5.30,0.07,425
8,177,100,5.61,6.27,0.05,25
9,240,55,2.18,2.74,0.03,25
10,301,92,6.26,6.78,0.05,35
11,255,86,6.67,7.57,0.08,35
12,286,22,4.95,5.64,0.08,475
13,303,9,3.75,4.56,0.04,475
14,286,9,5.32,5.91,0.04,25
15,306,61,4.46,5.46,0.06,325
16,272,105,5.54,6.39,0.04,400
17,255,164,5.12,5.82,0.20,400
18,238,167,4.55,5.29,0.05,35
19,285,196,6.37,7.41,0.06,30
20,258,155,7.43,8.39,0.40,375
21,288,140,2.35,2.99,0.06,325
22,325,202,6.99,7.54,0.05,40
23,284,164,4.47,5.14,0.07,30
24,263,178,4.18,4.60,0.04,300
25,253,176,4.04,4.82,0.04,35
26,202,155,8.38,9.18,0.08,375
27,192,128,1.87,2.54,0.37,375
28,131,125,3.02,3.63,0.03,35
29,69,116,6.76,7.24,0.05,450
30,28,93,5.45,6.18,0.06,30
31,10,57,3.96,4.58,0.08,25
32,8,99,8.19,8.57,0.06,375
33,23,83,5.05,5.61,0.04,425
34,38,101,6.09,6.65,0.05,25
35,13,87,5.36,5.74,0.04,35
36,59,92,6.22,6.81,0.04,20
37,94,139,1.73,2.10,0.03,30
38,129,200,5.73,6.34,0.04,375
39,114,168,0.10,0.76,0.07,25
40,67,105,1.20,1.90,0.08,35
41,61,42,3.70,4.59,0.07,375
42,53,4,1.98,2.84,0.07,25
43,42,46,1.55,2.03,0.07,350
44,108,29,3.03,3.91,0.06,400
45,171,40,2.18,2.63,0.05,35
46,128,104,7.16,8.11,0.04,35
47,160,166,4.26,5.16,0.04,30
48,173,183,2.62,3.28,0.04,30
49,152,177,2.95,3.67,0.07,30
50,215,146,6.61,7.28,0.07,25
51,268,142,6.34,7.00,0.22,475
52,281,77,4.07,5.35,0.35,40
53,265,37,6.81,7.38,0.07,350
54,258,9,7.42,8.44,0.06,425
55,235,13,4.59,5.39,0.06,35
56,280,43,2.98,3.75,0.05,400
57,317,78,4.51,5.09,0.04,450
58,260,78,3.28,3.90,0.05,300
59,216,55,4.53,5.23,0.06,375
60,186,45,7.04,7.82,0.04,40
