62
30
67
1.4
1.5
200
700
325
200
0,173,70
1,226,91,6.88,7.87,0.05,6
2,249,62,1.14,1.80,0.05,7
3,240,27,2.43,2.98,0.06,8
4,265,80,1.76,2.61,0.07,9
5,273,29,2.44,3.34,0.06,10
6,229,40,2.64,3.48,0.06,5
7,217,4,2.53,3.24,0.06,7
8,232,16,3.20,4.24,0.41,7
9,273,8,6.86,7.70,0.04,8
10,247,0,3.61,4.74,0.23,6
11,265,15,1.41,2.61,0.34,10
12,208,59,0.25,1.14,0.07,5
13,161,9,5.58,6.59,0.06,5
14,165,39,3.73,4.54,0.06,10
15,216,37,2.21,2.95,0.04,9
16,173,93,2.43,2.97,0.04,9
17,152,127,3.72,4.57,0.04,9
18,150,100,1.48,2.19,0.07,9
19,130,60,0.72,1.71,0.06,10
20,90,45,6.21,6.91,0.07,9
21,46,12,2.30,2.94,0.07,6
22,67,43,4.87,5.67,0.07,6
23,109,91,7.27,7.73,0.05,5
24,126,102,4.80,5.48,0.05,5
25,158,117,2.21,2.70,0.05,9
26,191,171,5.01,5.72,0.08,10
27,219,175,4.14,4.80,0.07,10
28,228,197,5.15,6.03,0.07,7
29,266,235,6.61,7.20,0.07,5
30,245,281,3.15,3.95,0.05,6
