42
20
71
2.7
1.9
150
400
270
180
0,21,69
1,134,103,0.31,1.26,0.07,30
2,127,105,6.13,7.05,0.08,300
3,38,19,5.88,6.72,0.08,35
4,4,47,3.77,5.01,0.07,400
5,139,91,2.23,3.33,0.08,30
6,4,1,1.57,2.23,0.06,40
7,31,129,1.37,2.47,0.33,25
8,84,48,2.13,3.01,0.06,25
9,64,74,5.83,6.87,0.06,475
10,15,56,4.82,5.67,0.08,300
11,74,93,0.06,1.01,0.06,425
12,55,8,6.06,6.95,0.04,25
13,138,11,6.35,7.46,0.04,375
14,88,111,3.77,4.86,0.05,300
15,82,85,6.16,7.24,0.06,450
16,11,138,3.70,4.69,0.06,20
17,108,130,5.39,6.37,0.07,300
18,82,94,5.96,7.10,0.08,425
19,4,55,6.04,6.90,0.03,25
20,77,143,1.13,2.21,0.05,40
