36
20
68
2.3
1.4
200
400
350
200
0,138,70
1,4,78,6.20,6.93,0.04,6
2,17,63,5.77,6.79,0.30,10
3,142,49,1.54,2.61,0.04,6
4,53,127,1.94,2.64,0.08,5
5,33,157,1.37,2.39,0.05,7
6,69,72,4.93,5.79,0.03,10
7,160,127,4.66,5.73,0.26,7
8,195,70,3.02,4.28,0.07,7
9,94,98,0.29,1.19,0.05,5
10,91,159,6.65,7.31,0.03,8
11,124,157,4.40,5.65,0.07,7
12,131,94,5.72,6.42,0.07,5
13,145,158,2.54,3.42,0.08,8
14,52,44,0.97,2.06,0.04,7
15,196,17,2.71,3.41,0.07,10
16,164,154,5.39,6.28,0.05,10
17,108,117,1.85,2.87,0.07,10
18,115,31,3.94,4.99,0.04,6
19,141,108,5.19,6.06,0.07,9
20,7,45,2.13,3.12,0.03,6
