126
60
65
1.0
1.6
350
400
300
120
0,141,39
1,125,168,6.32,7.32,0.05,20
2,159,161,4.85,5.76,0.07,25
3,21,71,6.60,7.37,0.05,35
4,151,31,7.00,7.83,0.08,20
5,59,71,5.19,6.15,0.05,35
6,2,57,2.27,3.46,0.07,40
7,25,85,1.06,2.09,0.07,30
8,68,6,0.78,1.44,0.05,30
9,164,140,6.10,6.86,0.06,25
10,137,66,4.01,4.72,0.05,40
11,107,12,5.57,6.35,0.08,40
12,52,15,3.79,4.81,0.03,35
13,167,152,3.57,4.38,0.07,25
14,87,160,3.03,4.53,0.47,40
15,145,40,6.66,7.82,0.04,25
16,156,47,6.72,8.21,0.38,40
17,27,97,3.07,4.09,0.03,40
18,76,27,2.99,3.66,0.06,20
19,46,78,4.07,5.08,0.05,20
20,41,54,5.21,5.89,0.07,25
21,75,6,5.50,6.62,0.06,35
22,148,6,3.40,4.26,0.04,30
23,65,123,2.46,3.39,0.05,35
24,132,166,4.46,5.36,0.08,25
25,31,86,2.72,3.96,0.05,40
26,146,158,6.10,7.30,0.04,20
27,172,79,0.22,1.19,0.05,25
28,4,98,3.22,4.25,0.06,25
29,36,130,4.98,5.92,0.05,30
30,68,93,1.34,2.38,0.08,25
31,48,62,3.06,4.13,0.04,20
32,82,6,6.27,7.41,0.06,25
33,34,105,2.35,3.26,0.06,40
34,71,68,3.11,3.96,0.07,30
35,44,149,6.63,7.49,0.07,30
36,49,168,2.27,3.29,0.06,40
37,137,25,6.93,7.85,0.05,30
38,149,99,1.07,2.11,0.05,35
39,48,38,4.08,4.95,0.06,35
40,26,125,5.15,6.19,0.03,25
41,98,81,1.21,2.19,0.07,30
42,151,127,3.80,4.99,0.08,25
43,30,144,4.48,5.65,0.06,25
44,44,115,4.83,5.90,0.05,30
45,111,152,2.19,3.52,0.25,20
46,19,114,5.60,6.81,0.07,40
47,66,52,6.25,7.38,0.07,30
48,147,55,2.45,3.62,0.34,35
49,135,148,3.53,4.42,0.05,40
50,52,8,2.56,3.39,0.07,30
51,162,98,2.55,3.67,0.03,20
52,143,21,3.98,5.24,0.07,30
53,92,108,5.63,6.71,0.04,35
54,27,2,2.30,3.31,0.06,25
55,161,152,4.47,5.19,0.04,35
56,19,142,0.36,1.37,0.39,40
57,78,157,0.60,1.82,0.07,40
58,70,137,5.91,7.15,0.06,30
59,124,117,5.33,6.44,0.07,35
60,113,37,3.97,4.89,0.05,20
