204
90
78
3.0
1.2
200
600
250
100
0,244,187
1,21,158,2.62,3.76,0.05,35
2,57,174,4.71,5.51,0.06,35
3,273,116,0.18,0.87,0.05,35
4,86,115,5.18,6.11,0.04,20
5,296,285,4.70,6.20,0.36,30
6,194,191,3.65,4.50,0.06,30
7,125,44,3.62,5.09,0.40,40
8,174,83,6.73,7.97,0.07,35
9,240,50,3.43,4.22,0.07,25
10,286,221,4.62,5.64,0.05,30
11,97,113,0.38,1.47,0.05,25
12,41,93,5.44,6.54,0.08,30
13,281,23,1.60,2.33,0.05,30
14,77,178,5.95,6.60,0.04,35
15,334,254,2.02,3.06,0.04,40
16,43,107,4.29,5.36,0.07,25
17,192,218,6.13,7.20,0.06,35
18,315,152,1.49,2.31,0.07,25
19,133,195,3.56,4.29,0.07,30
20,308,144,2.77,3.67,0.04,35
21,301,80,5.16,5.84,0.06,30
22,4,70,3.80,5.14,0.46,40
23,246,257,2.80,3.50,0.05,35
24,9,322,4.61,5.64,0.06,25
25,30,245,5.19,6.40,0.05,40
26,204,291,4.74,5.43,0.04,30
27,175,241,2.60,3.81,0.06,25
28,174,170,4.79,5.83,0.05,35
29,146,62,2.00,2.78,0.08,30
30,323,132,6.52,7.21,0.08,40
31,186,92,3.14,4.10,0.08,30
32,317,223,5.11,6.32,0.07,30
33,9,236,4.66,5.58,0.04,35
34,289,18,4.22,4.95,0.08,30
35,323,2,5.06,6.00,0.05,35
36,289,197,2.09,3.15,0.43,40
37,199,216,0.35,1.53,0.25,25
38,226,217,3.64,5.01,0.21,25
39,112,283,2.53,3.62,0.06,35
40,301,127,3.41,4.57,0.07,40
41,137,48,0.22,1.37,0.07,35
42,329,180,4.76,5.98,0.04,30
43,299,333,1.31,2.38,0.03,40
44,135,94,2.73,3.92,0.04,35
45,83,317,5.12,6.41,0.22,25
46,245,168,6.45,7.71,0.07,30
47,255,64,5.72,6.73,0.03,25
48,212,228,3.94,4.91,0.07,20
49,146,188,3.28,4.33,0.06,20
50,88,78,4.76,5.89,0.06,35
51,179,312,2.54,3.52,0.05,30
52,309,238,3.87,4.92,0.03,30
53,48,213,6.95,7.75,0.04,25
54,101,290,5.57,6.37,0.04,25
55,19,328,4.86,6.10,0.05,25
56,149,35,3.45,4.53,0.08,35
57,322,156,1.97,2.74,0.05,20
58,261,316,2.72,3.79,0.03,25
59,14,271,1.86,3.30,0.32,35
60,247,177,5.29,6.37,0.04,30
61,268,25,6.27,7.19,0.04,35
62,40,313,5.54,6.61,0.05,20
63,228,233,3.53,4.57,0.05,25
64,277,79,4.65,5.42,0.08,30
65,232,170,6.28,7.06,0.07,25
66,271,238,3.84,4.91,0.03,20
67,175,94,5.34,6.55,0.08,20
68,117,219,1.96,3.14,0.04,40
69,9,225,2.37,3.58,0.04,25
70,20,150,3.34,4.50,0.03,20
71,328,140,5.81,7.05,0.08,40
72,308,137,1.68,2.85,0.07,25
73,112,57,2.09,2.82,0.07,25
74,283,5,5.54,6.31,0.05,35
75,295,231,0.08,0.88,0.05,25
76,110,268,4.62,5.46,0.04,25
77,137,84,3.48,4.56,0.06,20
78,74,82,1.98,3.09,0.08,35
79,81,273,5.35,6.38,0.05,20
80,287,123,0.74,1.43,0.05,30
81,188,53,3.21,4.16,0.07,20
82,289,92,4.04,5.12,0.08,25
83,83,175,6.29,7.09,0.07,35
84,58,143,4.33,5.05,0.03,40
85,37,224,1.78,2.62,0.07,30
86,274,322,3.06,3.72,0.03,40
87,208,25,2.41,3.26,0.08,40
88,155,37,5.64,6.63,0.04,30
89,122,175,5.49,6.67,0.06,35
90,57,257,0.96,1.92,0.06,40
