141
60
67
2.5
1.4
100
600
450
120
0,169,92
1,241,60,1.62,3.13,0.44,9
2,67,47,6.64,7.49,0.07,9
3,80,5,6.71,8.15,0.48,8
4,117,99,4.70,5.37,0.04,8
5,261,233,6.18,6.86,0.04,10
6,174,94,4.15,4.84,0.04,9
7,192,93,5.21,6.17,0.08,5
8,76,206,1.14,2.25,0.05,10
9,120,244,0.37,1.01,0.03,10
10,183,191,1.96,2.65,0.05,5
11,57,238,1.96,3.16,0.05,5
12,239,241,6.95,8.19,0.05,7
13,160,175,4.05,4.78,0.04,7
14,118,281,1.67,2.77,0.06,5
15,191,68,5.63,6.82,0.07,9
16,109,170,3.46,4.67,0.07,6
17,88,176,6.46,7.37,0.04,8
18,227,202,3.87,4.95,0.05,5
19,8,116,0.42,1.14,0.07,5
20,113,211,5.67,6.63,0.06,7
21,1,158,5.36,6.18,0.07,8
22,282,256,5.36,6.56,0.22,7
23,115,72,2.02,2.81,0.08,9
24,95,188,4.47,5.38,0.06,5
25,77,214,6.26,7.37,0.06,5
26,281,74,1.97,2.79,0.03,10
27,99,85,3.74,5.18,0.24,9
28,50,64,5.64,6.78,0.08,5
29,220,98,2.90,3.62,0.07,8
30,146,210,4.19,5.38,0.05,6
31,238,203,1.77,2.92,0.05,5
32,237,71,4.53,5.77,0.07,9
33,103,187,1.91,3.09,0.05,10
34,151,15,2.42,3.62,0.07,9
35,85,205,1.71,2.38,0.07,9
36,32,183,1.41,2.50,0.06,7
37,192,271,0.63,1.54,0.04,5
38,79,79,0.89,1.89,0.08,5
39,203,70,6.25,6.93,0.07,9
40,268,98,1.50,2.41,0.20,9
41,42,147,2.15,3.13,0.07,10
42,125,195,1.32,2.05,0.05,6
43,32,221,5.02,6.31,0.42,7
44,175,239,6.68,7.90,0.07,10
45,76,165,4.52,5.48,0.06,7
46,93,41,6.25,7.08,0.04,5
47,38,112,1.69,2.41,0.08,8
48,195,260,5.97,6.64,0.04,8
49,32,13,6.14,7.04,0.04,6
50,114,15,0.01,1.03,0.07,6
51,277,42,1.14,2.41,0.07,5
52,276,90,6.57,7.53,0.04,6
53,226,238,6.36,7.22,0.07,5
54,67,72,5.45,6.88,0.40,6
55,134,106,5.96,7.14,0.03,8
56,151,73,0.66,1.84,0.30,8
57,179,218,1.25,1.96,0.06,6
58,53,111,6.34,7.20,0.03,5
59,147,244,1.05,1.85,0.08,10
60,11,214,0.93,1.79,0.08,7
