45
20
68
1.2
1.9
300
600
300
100
0,174,189
1,204,43,4.51,5.37,0.07,500
2,201,138,6.88,7.94,0.03,25
3,128,67,1.56,2.74,0.03,20
4,128,204,1.93,3.13,0.06,20
5,28,13,4.47,5.55,0.07,500
6,214,173,3.08,4.03,0.08,350
7,43,100,3.08,4.25,0.07,350
8,25,135,4.61,5.59,0.05,40
9,154,37,3.86,4.55,0.07,375
10,114,200,1.13,2.26,0.06,350
11,202,54,5.22,5.99,0.06,30
12,113,26,2.87,4.50,0.45,40
13,108,152,3.20,4.42,0.04,350
14,157,143,6.21,6.92,0.07,30
15,25,44,0.42,1.42,0.06,20
16,141,26,1.73,2.92,0.05,35
17,139,44,6.61,7.66,0.06,325
18,36,90,5.61,6.56,0.08,20
19,163,172,0.20,0.97,0.03,40
20,84,0,4.04,4.79,0.07,40
