195
80
79
2.2
1.5
200
400
230
200
0,49,80
1,176,40,1.70,2.49,0.08,30
2,120,2,1.78,2.81,0.05,20
3,138,41,0.46,1.42,0.03,35
4,40,67,6.09,7.07,0.05,25
5,51,27,4.75,5.57,0.04,40
6,53,0,0.10,0.98,0.07,40
7,153,157,1.50,2.38,0.07,35
8,55,74,3.22,4.06,0.04,30
9,184,25,1.42,2.09,0.07,20
10,92,126,2.42,3.54,0.04,350
11,101,170,6.64,7.63,0.06,450
12,23,158,2.81,3.70,0.22,30
13,146,105,3.73,4.70,0.05,20
14,2,117,0.29,1.16,0.21,25
15,183,8,3.47,4.58,0.06,40
16,111,119,0.43,1.35,0.06,450
17,179,164,4.21,5.09,0.07,425
18,136,82,6.43,7.07,0.03,25
19,120,74,1.83,2.79,0.07,30
20,158,45,5.83,6.74,0.04,35
21,42,143,3.47,4.51,0.06,475
22,159,70,1.42,2.66,0.08,325
23,14,25,3.78,4.94,0.04,20
24,151,113,0.33,1.33,0.04,20
25,3,96,3.13,4.05,0.04,400
26,116,93,3.38,4.39,0.03,25
27,164,144,2.11,2.99,0.06,35
28,39,46,3.20,4.05,0.23,35
29,59,53,6.32,7.59,0.08,30
30,170,120,1.55,2.69,0.04,40
31,60,4,0.19,0.88,0.03,300
32,25,20,2.00,3.12,0.03,40
33,67,174,4.46,5.18,0.06,40
34,176,46,5.84,6.83,0.06,20
35,129,55,4.33,5.19,0.04,400
36,2,30,5.84,7.01,0.04,20
37,72,37,6.64,7.48,0.04,30
38,93,175,2.31,3.17,0.07,425
39,25,7,2.52,3.45,0.07,40
40,97,13,4.53,5.20,0.07,425
41,75,3,6.29,7.03,0.06,35
42,26,101,3.52,4.30,0.05,25
43,81,138,6.66,7.71,0.04,475
44,127,23,1.71,2.65,0.08,20
45,93,109,4.39,5.65,0.43,475
46,133,7,4.94,5.98,0.05,300
47,1,47,4.17,4.89,0.04,450
48,174,95,2.96,3.98,0.25,40
49,17,3,5.08,5.88,0.05,20
50,80,181,1.23,2.44,0.04,30
51,24,139,1.12,2.14,0.34,500
52,126,125,0.77,2.00,0.07,25
53,123,142,4.68,5.64,0.08,300
54,12,10,6.40,7.63,0.05,25
55,69,60,2.71,3.63,0.05,325
56,38,75,5.46,6.17,0.07,375
57,31,159,2.21,3.26,0.04,300
58,47,154,1.03,1.73,0.04,450
59,15,40,1.22,2.32,0.03,25
60,129,118,3.11,4.13,0.08,35
61,18,149,3.31,4.19,0.07,20
62,133,62,2.35,3.34,0.04,40
63,117,140,6.43,7.27,0.05,350
64,176,14,1.32,2.12,0.03,20
65,45,18,3.56,4.74,0.06,375
66,174,69,5.26,6.02,0.05,35
67,83,40,6.44,7.58,0.06,500
68,58,161,1.99,3.19,0.24,425
69,5,110,0.36,1.54,0.07,20
70,117,30,4.30,4.97,0.04,40
71,71,149,5.92,7.59,0.49,25
72,35,1,6.01,7.05,0.04,325
73,47,38,5.07,5.81,0.08,300
74,184,62,5.59,6.32,0.07,20
75,117,11,1.84,2.51,0.06,20
76,146,64,0.90,1.97,0.07,375
77,96,25,6.76,7.70,0.06,400
78,87,13,0.62,1.54,0.07,350
79,148,34,1.61,2.70,0.07,20
80,171,24,1.31,2.41,0.05,350
