26
20
80
1.6
1.6
100
400
200
180
0,37,130
1,67,160,2.44,3.49,0.06,30
2,60,168,0.65,1.20,0.04,35
3,87,160,7.45,8.14,0.06,25
4,101,139,1.37,2.03,0.04,25
5,118,129,1.29,2.28,0.06,25
6,138,113,1.95,2.89,0.40,30
7,148,112,2.39,3.11,0.04,40
8,136,102,3.95,4.62,0.22,20
9,137,96,4.71,5.25,0.05,35
10,166,87,5.57,6.48,0.06,35
11,157,72,2.95,4.25,0.37,40
12,146,72,3.92,4.30,0.04,25
13,123,87,3.55,4.13,0.03,40
14,127,73,1.35,1.77,0.08,40
15,134,67,4.29,4.83,0.04,25
16,153,64,4.25,5.06,0.05,30
17,165,46,5.88,6.53,0.07,30
18,143,34,7.39,7.91,0.06,25
19,141,4,2.22,3.21,0.07,20
20,135,13,2.65,3.36,0.06,25
