60
30
71
2.7
1.6
300
400
200
100
0,117,54
1,14,102,5.58,7.36,0.06,475
2,115,40,5.95,7.94,0.05,300
3,4,45,3.60,5.22,0.08,325
4,121,80,1.20,2.83,0.05,325
5,56,129,0.22,1.88,0.06,450
6,87,76,6.71,8.71,0.07,400
7,82,55,3.72,5.76,0.05,350
8,142,155,6.50,8.51,0.04,375
9,33,13,3.34,5.23,0.06,475
10,156,39,5.82,7.49,0.08,350
11,106,133,5.94,7.96,0.04,300
12,159,168,1.78,3.85,0.08,325
13,135,116,2.24,3.89,0.06,325
14,23,103,0.03,1.98,0.04,375
15,69,72,3.01,4.70,0.07,325
16,0,81,1.42,3.22,0.06,350
17,139,0,0.28,1.87,0.07,475
18,25,111,3.81,5.45,0.07,425
19,75,88,4.32,6.01,0.08,300
20,141,116,2.68,4.35,0.05,375
21,76,29,1.10,3.09,0.05,400
22,65,145,3.87,5.70,0.05,450
23,27,161,5.43,7.36,0.06,375
24,144,58,0.88,2.63,0.04,450
25,81,97,1.95,3.63,0.08,325
26,78,164,3.42,4.96,0.03,425
27,14,147,1.76,3.76,0.05,300
28,126,34,3.17,4.98,0.06,350
29,153,100,3.25,5.14,0.37,450
30,23,56,2.03,3.98,0.05,375
