"id","association","license","reqgames","maxgames","club","HSR","HSRP","GFL","GFL2","geoLat","geoLng","licind","mobility"
1,1,"A",0,100,70,1,0,1,1,49.9786882895455,9.23761233709988,0,"true"
2,1,"C",0,100,56,0,0,0,1,51.9213328793785,9.43648660235855,0,"true"
3,1,"D",0,100,34,0,0,0,0,50.7017736255173,6.72830264109264,0,"true"
4,1,"B",0,100,15,0,0,1,1,51.0832683071754,11.2120305074785,0,"true"
5,1,"C",0,100,79,0,0,0,1,48.3644402853779,7.74178575092669,0,"true"
6,1,"B",0,100,67,0,0,1,1,50.40615064361,9.65688301499765,0,"false"
7,1,"C",0,100,32,0,1,0,1,50.1368933516346,8.40811560878709,0,"true"
8,1,"B",0,100,7,1,0,1,1,51.3545047907711,9.52090470025981,0,"true"
9,1,"A",0,100,20,1,0,1,1,50.9635086589962,10.039478343233,0,"true"
10,1,"E",0,100,12,0,0,0,0,50.4076150103424,10.2626510975695,1,"true"
11,1,"A",0,100,16,1,0,1,1,48.6868408943728,9.75487789314836,0,"true"
12,1,"B",0,100,99,0,1,1,1,50.6236603420705,10.2013746394827,0,"true"
13,1,"D",0,100,45,0,0,0,0,52.231892060471,8.13420576810697,0,"true"
14,1,"D",0,100,37,0,0,0,0,50.0531860940772,8.55061753031054,0,"true"
15,1,"B",0,100,56,0,0,1,1,48.1299223551926,9.39380024454242,0,"true"
16,1,"E",0,100,80,0,0,0,0,48.2628665353729,6.67375002798583,1,"true"
17,1,"B",0,100,53,1,0,1,1,50.2143540556605,8.47843383021958,0,"true"
18,1,"A",0,100,87,1,0,1,1,49.7992262100905,6.24751637282222,0,"true"
19,1,"B",0,100,83,0,0,1,1,49.507541589388,9.80884519647577,0,"true"
20,1,"D",0,100,38,0,0,0,0,49.8416497151791,8.88718160160812,0,"true"
21,1,"C",0,100,18,0,1,0,1,49.2639303636044,7.70177991644672,0,"true"
22,1,"B",0,100,17,1,0,1,1,49.6769993600306,9.36698173836975,0,"true"
23,1,"C",0,100,24,0,1,0,1,48.7904708085065,9.40602988630361,0,"true"
24,1,"B",0,100,95,0,1,1,1,49.7962033963033,11.3972550476605,0,"true"
25,1,"B",0,100,51,1,0,1,1,50.2442712246282,10.8774023442051,0,"true"
26,1,"E",0,100,85,0,0,0,0,49.7990404903852,9.84332637955841,1,"true"
27,1,"C",0,100,82,0,0,0,1,48.854470607939,8.13599943703034,0,"true"
28,1,"B",0,100,31,1,0,1,1,51.3870226679728,10.8232687555808,0,"true"
29,1,"A",0,100,73,1,0,1,1,51.7915384272576,9.71959273635934,0,"true"
30,1,"E",0,100,52,0,0,0,0,47.9903097359005,9.92506578936126,1,"true"
31,1,"B",0,100,15,1,0,1,1,50.9075405428491,10.5290678894972,0,"false"
32,1,"B",0,100,6,0,0,1,1,49.5219976169482,6.34687929851219,0,"true"
33,1,"A",0,100,16,1,0,1,1,48.9291970311338,9.18200408476949,0,"true"
34,1,"A",0,100,71,1,0,1,1,48.3599494490138,10.498433397255,0,"true"
35,1,"D",0,100,17,0,0,0,0,47.9004332997291,8.20100317831499,0,"true"
36,1,"A",0,100,49,1,0,1,1,49.2938225586912,8.93973919950984,0,"true"
37,1,"B",0,100,66,0,1,1,1,50.4850976450124,9.86972399637258,0,"true"
38,1,"D",0,100,14,0,0,0,0,47.8732939766256,8.77004370620762,0,"true"
39,1,"A",0,100,49,1,0,1,1,50.1653710310387,7.45213658133911,0,"true"
40,1,"B",0,100,31,0,0,1,1,50.2636979400913,10.0266211662148,0,"true"
41,1,"C",0,100,17,0,0,0,1,49.9463174090515,10.4034947120897,0,"true"
42,1,"A",0,100,31,1,0,1,1,48.3362053655678,10.6154907772903,0,"true"
43,1,"B",0,100,34,1,0,1,1,52.0716680543767,9.84454822347688,0,"true"
44,1,"B",0,100,94,0,1,1,1,49.4779500335907,7.36473507324616,0,"true"
45,1,"E",0,100,9,0,0,0,0,51.5457018593992,7.59668096095995,1,"true"
46,1,"C",0,100,95,0,0,0,1,51.1435278926116,8.56422953799689,0,"true"
47,1,"B",0,100,23,1,0,1,1,51.0622234591051,10.1068587447559,0,"true"
48,1,"B",0,100,5,1,0,1,1,48.0977939734746,7.32183775703536,0,"true"
49,1,"C",0,100,81,0,1,0,1,51.8812902439021,8.22907198895247,0,"true"
50,1,"B",0,100,30,1,0,1,1,49.6381088223364,7.25921766300731,0,"false"
51,1,"B",0,100,91,1,0,1,1,49.4371500451687,8.15548506455366,0,"true"
52,1,"E",0,100,34,0,0,0,0,49.6571106317403,7.36941662929126,1,"true"
53,1,"B",0,100,18,1,0,1,1,49.8284875873308,10.5294857081795,0,"true"
54,1,"B",0,100,87,1,0,1,1,50.3054066712591,9.21841536806031,0,"true"
55,1,"B",0,100,31,0,0,1,1,51.0777659858281,9.98934308443959,0,"true"
56,1,"A",0,100,66,1,0,1,1,50.6181143452995,10.0578838317766,0,"true"
57,1,"B",0,100,96,0,1,1,1,51.8233666398742,11.043402453922,0,"true"
58,1,"C",0,100,62,0,0,0,1,50.0212285006255,10.7437720585464,0,"true"
59,1,"D",0,100,85,0,0,0,0,49.3425737735128,8.23618649559813,0,"true"
60,1,"A",0,100,5,1,0,1,1,49.7032404293549,9.68559932386879,0,"true"
61,1,"B",0,100,18,0,0,1,1,49.9369375502747,6.78835931746969,0,"true"
62,1,"B",0,100,29,1,0,1,1,51.7943843594986,10.1839045290935,0,"true"
63,1,"C",0,100,90,0,0,0,1,50.112773794626,8.35303580564115,0,"true"
64,1,"D",0,100,33,0,0,0,0,49.0022434517897,10.6037408473333,0,"true"
65,1,"A",0,100,11,1,0,1,1,51.1022016552583,9.22594213357123,0,"true"
66,1,"B",0,100,78,0,0,1,1,50.9784327777457,9.86722670307129,0,"true"
67,1,"C",0,100,9,0,1,0,1,50.7653437532791,8.60328482895791,0,"true"
68,1,"A",0,100,67,1,0,1,1,50.0486168025031,7.17636241858671,0,"true"
