0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
0.0,216.56512899552337,195.89348537953342,186.25536909245915,210.05378240469372,56.18862239926263,61.95144299520598,154.35302272156565,123.45561759620774,87.37138745639314,148.51092846751553,99.3059318698727,262.3035298509013,49.93052583148173,205.91925591746545,267.2458719252405,60.31453196323049,215.7810630855559,66.6423349319318,29.42647320080867,136.50621819941236,34.822698413175736,132.7146430157018,156.5143615394321,120.95393114400322,47.89427518004374,148.3958122924012,192.61165554806038,204.50335555193027,226.77632020968363,138.1678875158143,214.41245243984062,116.79246676443563,202.13733581888894,243.27007919866762,79.15269008138229,72.16013367552256,236.6296729360653,129.49205258962678,64.72152364862131,83.73041004579346,208.47965428383196,236.70069471003765,146.06182196714707,209.25308539354336,138.08084214316546,135.37868786590707,251.72392506776976,223.21300806061564,147.35260648861518,98.58896827071383,139.11909169436805,94.29735131753637,36.36737330649654,133.37302022048087,92.0575009780082,241.33215864141079,108.0871309739886,101.1574982192134,44.46385355627254,175.80813267491502,212.67725945288245,65.09144137287464,146.93119661427465,124.98175368438736,119.85253241515312,98.45448473659327,147.94089762700872,38.39569948558255,171.2034137498636,256.2370052038541,139.06037706049452,165.77263127482055,28.085375768226015,168.4128979359353,128.76091128002304,259.94358009489247,116.2340282947538,41.7104206447879,115.82833249704161,110.69851374920344,131.89721775223052,80.76261903086238,256.5289542327795,42.5418972090842,162.3502699913387,65.81376136299382,137.46011881569237,93.04816632961264,222.9915236647422,147.18735203855837,190.56017748596415,62.845774915610335,195.43664498524237,190.74561788709585,185.66712888691526,238.87118557022217,147.9986941284428,67.36278886967699,279.3512759795587,232.1683296120974,121.68191173522031,168.93999834519073,185.851509730847,145.13716032083093,135.12296042309512,174.08269861083087,141.46935358411204,135.12296042309512,135.12296042309512,185.851509730847,185.851509730847,190.48518266046383,82.74270840704662,141.46935358411204,128.44165061253864,86.4962368535854,168.93999834519073,200.10482127086496,131.4304039797021,121.68191173522031,268.78293798511896,131.4304039797021,200.10482127086496,148.6267411552809,164.45571899201957,200.10482127086496,179.4100498631755,86.4962368535854,161.54684397890745,185.851509730847,148.6267411552809,145.13716032083093,239.81542693351156,82.74270840704662,145.13716032083093,179.4100498631755,131.4304039797021,121.68191173522031,145.13716032083093,268.78293798511896,200.10482127086496,179.4100498631755,148.6267411552809,135.12296042309512,179.4100498631755,179.4100498631755,200.10482127086496,121.68191173522031,135.12296042309512,190.48518266046383,148.6267411552809,179.4100498631755,131.4304039797021,168.93999834519073,131.4304039797021,141.46935358411204,268.78293798511896,185.851509730847
216.56512899552337,0.0,232.4979074296095,154.56934268521368,413.7394517542076,169.26943937905705,211.21373701342227,63.335761663003716,114.51381360433894,178.03975893372024,360.50158847507265,153.92006328263483,95.73725371214925,216.9321787699545,421.72772985670906,452.33275699694053,201.42022629017387,325.73815772915884,269.800583826866,234.56195928052495,320.0918040848227,249.71758487642728,348.27089090269044,273.74672481422596,212.1313673448291,237.8259022665368,353.4457354212303,112.89067046891897,24.26959501821787,438.6409757795299,136.0091867445447,344.66949616966605,333.3271318409351,403.33487287724523,455.9342945061881,294.3917262410135,162.6270812438985,452.7846584024513,239.83132667288348,188.98778119825505,229.98456479396418,407.5774349967755,32.639181292322924,308.68151265067365,133.79351365757125,105.60239384778764,106.31812050787906,451.44345150463084,83.22344558641808,296.7756597088619,290.78779690704926,290.987416042473,245.19404144038916,180.4196679157457,101.40105282523731,151.33284531895794,111.2065880152301,230.4555637165834,299.1591610963506,247.37436272575832,288.74263841839417,53.39544334247942,215.07845307113195,335.11217939796717,92.29951708531013,109.09342170267983,141.10349562168108,261.87242234138256,220.0815653290994,265.9343546806706,43.754248918443736,110.41975770226396,137.94728954697032,193.2314395609631,248.09756580505444,278.91098656639224,423.8650709258804,247.0979562805014,255.3300286546559,122.77129448354438,297.74196232607756,334.58239155548995,135.81682505203912,44.178150119150345,231.60123096708855,270.40757039636935,173.02293092513793,354.00569131241656,301.88456959306444,412.64150921532377,256.1172402224782,393.9818442405835,179.57437987839526,409.4358373838376,326.09949858400046,98.66080120418678,67.59103848650898,273.6220055158388,233.42588980056587,488.06836052670025,322.39302473688315,198.57232255095605,282.47267107128744,106.6179609567264,193.5577599415787,342.85751682869346,139.77622742274633,119.57894578334336,342.85751682869346,342.85751682869346,106.6179609567264,106.6179609567264,40.32942592932355,217.22429629958523,119.57894578334336,206.07949153621257,130.39496623097205,282.47267107128744,19.610509912188032,253.7038694680692,198.57232255095605,457.7483548286453,253.7038694680692,19.610509912188032,301.53760717280903,92.68034006652051,19.610509912188032,395.9068029128975,130.39496623097205,376.8513719012892,106.6179609567264,301.53760717280903,193.5577599415787,451.0214087408017,217.22429629958523,193.5577599415787,395.9068029128975,253.7038694680692,198.57232255095605,193.5577599415787,457.7483548286453,19.610509912188032,395.9068029128975,301.53760717280903,342.85751682869346,395.9068029128975,395.9068029128975,19.610509912188032,198.57232255095605,342.85751682869346,40.32942592932355,301.53760717280903,395.9068029128975,253.7038694680692,282.47267107128744,253.7038694680692,119.57894578334336,457.7483548286453,106.6179609567264
195.89348537953342,232.4979074296095,0.0,318.26450099890315,270.10484784690976,210.11889423417378,134.90660039772337,208.92347924050435,235.06168801462795,252.57378256890286,312.8506948628344,245.69601498601352,196.26964592693145,148.34525716648452,345.2361239883983,271.2817025252982,135.58850457723236,106.08797094095613,257.2884382040206,181.2112099954935,174.50132954383315,220.21227731472342,287.08027633394653,347.843300926093,298.8662902788168,243.78422518262866,229.10943464147437,297.0836308769201,241.47609367715913,380.5740221305543,268.86951309111885,134.03351261767452,264.6497209547246,377.1692860458794,329.4319585957917,222.83900673452453,223.7268751599232,347.8408982488242,78.77149407557407,239.09548962984414,274.8452536780207,385.1857899580991,265.0791824036679,143.54227410561222,111.85075421323873,138.12503615874763,241.10279846285434,292.7919835723057,167.86124088256992,124.24428540993712,173.8498780407471,124.89718940957445,287.8682402957456,182.06798191861168,233.2200470947628,235.59714292704422,325.95622901165353,295.54348718558714,185.82201353634642,238.54155350923628,85.18414348096748,270.1313146400597,132.78416919117817,336.6931921793095,181.24672190780595,223.2157924910854,132.55697411766786,79.33823309314033,160.87436505324783,60.48230958234848,244.735622319008,249.18242968078755,293.09863266672073,174.1951265828736,43.74648646965413,119.90191430067443,224.54467011288887,98.77970034464826,198.83034676615233,234.45600502789125,303.70398929144,212.39236528191057,183.5682996023094,244.65241998440152,163.98087684673257,351.90397955853933,227.06982282198064,279.54886152750674,207.21496393160461,406.39021896961066,335.58690023213364,254.3768940448854,229.89005982801947,346.13613127355313,125.29813561973451,135.17330235516258,294.1543587854013,340.5509263803025,261.40844866198955,435.7208453348373,93.70387639471367,293.1688862371183,83.21312285618232,287.9610929219852,309.07757657719173,309.83474808230403,92.8897195781209,259.4158946514849,309.83474808230403,309.83474808230403,287.9610929219852,287.9610929219852,240.82524893579293,115.76932440388946,259.4158946514849,302.1037387172253,176.91061677802813,83.21312285618232,214.18745064860403,321.8639546014041,293.1688862371183,281.0170236839913,321.8639546014041,214.18745064860403,129.82727924549255,259.8032383667925,214.18745064860403,306.5105059202123,176.91061677802813,311.60960172042604,287.9610929219852,129.82727924549255,309.07757657719173,319.9885161269473,115.76932440388946,309.07757657719173,306.5105059202123,321.8639546014041,293.1688862371183,309.07757657719173,281.0170236839913,214.18745064860403,306.5105059202123,129.82727924549255,309.83474808230403,306.5105059202123,306.5105059202123,214.18745064860403,293.1688862371183,309.83474808230403,240.82524893579293,129.82727924549255,306.5105059202123,321.8639546014041,83.21312285618232,321.8639546014041,259.4158946514849,281.0170236839913,287.9610929219852
186.25536909245915,154.56934268521368,318.26450099890315,0.0,392.4086976688993,133.12074382071822,224.64427302728657,121.94302618861917,83.33993828756124,100.69298363086074,286.36511301380864,87.62986361852313,248.3552582963435,220.62063013556175,353.76086321289296,453.39261474948535,216.1344556095418,380.3952912999739,201.77902948156498,215.21699040359783,322.1731397353594,204.17443824459755,286.0659455364844,143.77316780990137,96.283421202687,172.79616850704159,331.8404078567931,43.349985924608255,130.29974768607198,356.37327941916226,51.779138786772805,387.5831171265517,280.3020370521261,307.23293877396964,415.7267528834753,256.7854873781837,115.70827561513967,398.40799648075586,284.94084213376266,123.8264753892632,138.86528834862446,308.54941687155315,145.18313788104894,327.17405418188946,257.23758136110496,185.527157614011,77.49375934244567,435.04010135872903,225.41632833600863,323.90685363064284,284.6190874962434,316.0139649088705,147.7540545649621,165.31070280195573,85.68238289435733,96.35081200248513,83.17113131515228,122.71277592202978,287.3743794355108,187.9983652746543,338.64096386517747,106.62852131745626,229.39058880383516,235.53522709334501,139.15241068079965,95.05629735593182,186.79374727713946,308.1723520396172,214.9423857023582,324.1635378621963,193.6734197933251,69.3068471838337,25.173590331814587,181.53496355216868,312.55658603675744,304.1013527576862,444.4584825206225,280.8239792973646,225.74844172570096,85.13193630112818,205.82231683804295,316.7651443299081,139.23478740691823,194.16293716286935,224.0663576039655,136.7285038982908,120.55256842737501,299.03670160482824,276.7916245728532,303.55710090884037,127.47253523625541,373.5520226859064,123.5031896921855,335.2083921299577,364.62472276665045,216.93579905950483,115.48832851746495,148.20507763029923,153.8224829401119,396.0042610394042,388.51935487906485,84.1653633268234,331.3901784673401,48.10457472737726,62.87721619996401,263.6145468241943,242.33400345753492,58.850656257263076,263.6145468241943,263.6145468241943,48.10457472737726,48.10457472737726,115.40048115743032,242.24539536141572,58.850656257263076,85.62127596713957,143.8634769331207,331.3901784673401,155.4221908153491,133.6540673654896,84.1653633268234,454.56989705339464,133.6540673654896,155.4221908153491,326.5832672301066,67.1445536262707,155.4221908153491,341.14517034325775,143.8634769331207,310.3576786773834,48.10457472737726,326.5832672301066,62.87721619996401,414.6983948309025,242.24539536141572,62.87721619996401,341.14517034325775,133.6540673654896,84.1653633268234,62.87721619996401,454.56989705339464,155.4221908153491,341.14517034325775,326.5832672301066,263.6145468241943,341.14517034325775,341.14517034325775,155.4221908153491,84.1653633268234,263.6145468241943,115.40048115743032,326.5832672301066,341.14517034325775,133.6540673654896,331.3901784673401,133.6540673654896,58.850656257263076,454.56989705339464,48.10457472737726
210.05378240469372,413.7394517542076,270.10484784690976,392.4086976688993,0.0,266.2421697304536,203.0017778584233,356.301021812461,333.24772264411473,291.74269769914423,152.95109327508743,307.9972398935444,431.1007939325699,196.83852394177197,125.43003812656153,80.01866372367157,212.60038240737344,193.32103656283954,197.71266272513702,184.3423121087432,100.07195192647113,188.23778054764466,131.62042079555198,310.86216372655434,309.3199169768166,221.39435629350646,61.76142171564201,402.51684422537306,406.5972396085956,167.60680263889694,347.1348873036565,164.35016533019993,123.31345952636606,204.26134579351373,61.88948547525389,135.70975226197078,281.8587468093007,94.03868753951997,201.39620040581232,268.7041182041697,261.9732874281895,213.00601243218642,438.77761197711266,126.87663940299072,353.9988216384216,314.7267374067799,345.10666046440735,43.04000370124121,392.7305156995991,145.9781693902376,123.08872412918562,146.3154766896458,260.6562132366799,241.06106143880666,342.5116552462519,301.5997333513637,451.3752762156052,286.0176438937669,114.66592618449526,205.82690776466958,188.2010355964115,419.5922697658877,199.46772873984978,222.33724659932778,322.7371193633188,328.6979658051736,274.2007232804176,191.7800183972138,194.71646899845416,210.19419405804362,447.59456616274946,349.06163184118026,374.0117055447957,225.44427578207427,226.5315752229907,154.06532079576002,117.71477822806678,184.33290045507013,168.5118972290908,325.80375554800577,220.2349888222065,79.63067400467807,284.20897826426625,447.7758068128067,183.23337558986935,320.687763906487,274.4914427119314,112.85595913048637,117.00666749152056,244.02636329388744,312.2900476530187,19.81983068071409,270.3436631742762,142.7679302152692,156.17823294325075,350.77338333831625,446.43482834964243,300.1735722078537,243.64509841163732,211.77006628396038,221.82165020583514,316.0271708913142,188.2044563663281,395.88144260543874,341.2676020077283,171.9452039539966,318.4478529020313,351.4355134036338,171.9452039539966,171.9452039539966,395.88144260543874,395.88144260543874,394.74221260225596,201.016729717898,351.4355134036338,319.60241244233276,287.03749758429854,188.2044563663281,395.09007044839115,295.5290764515821,316.0271708913142,73.88882816038696,295.5290764515821,395.09007044839115,140.33554871978495,374.18686873089894,395.09007044839115,92.82252369065665,287.03749758429854,128.48650611837326,395.88144260543874,140.33554871978495,341.2676020077283,51.12600204422261,201.016729717898,341.2676020077283,92.82252369065665,295.5290764515821,316.0271708913142,341.2676020077283,73.88882816038696,395.09007044839115,92.82252369065665,140.33554871978495,171.9452039539966,92.82252369065665,92.82252369065665,395.09007044839115,316.0271708913142,171.9452039539966,394.74221260225596,140.33554871978495,92.82252369065665,295.5290764515821,188.2044563663281,295.5290764515821,351.4355134036338,73.88882816038696,395.88144260543874
56.18862239926263,169.26943937905705,210.11889423417378,133.12074382071822,266.2421697304536,0.0,93.9277297279793,105.93368165729719,67.64083805535817,43.06354284138144,191.35355094650163,45.57249643337476,229.17506044584104,88.15976756270173,253.8730741465834,322.171337354022,86.61243453842498,253.05969252251117,100.54373523172897,83.49923344038234,189.52211105550265,83.7196996300154,180.6104214803033,141.79391526940114,88.7589431723341,68.8341865125897,204.57855524208307,136.5266240573009,154.18717839424363,269.3837270628041,83.15429724752222,257.0170163102745,167.80851768678357,235.62887028384944,298.2031151321955,134.03827773552422,17.483804684101894,289.0162772234301,159.39200135311066,30.725253092972213,73.89490051438891,240.50411667273784,185.75625746070298,194.23009255629216,192.3618292369967,112.55358219763598,79.59719288385108,307.86887652593873,192.1269005980915,191.87639448582624,152.44494563148987,183.8439458168341,89.57307636642413,33.15489488762218,78.31131670322075,36.94558749120855,185.1541614891396,88.60899183866762,156.27438743108254,78.21182409379864,211.45481364815598,158.7907580696982,98.53530409849556,170.42817302194632,83.18852313951608,65.37395943624756,84.64049300219213,181.40594188356008,81.84490182272432,200.86480896169746,211.27780294354247,82.9422698886562,111.17860832464184,48.712163128401414,192.9722757717975,172.21507451086683,311.3506559506893,151.7592531325724,97.8150417013629,59.770908519626225,132.1968481586831,187.93186895057153,40.418794219505095,211.62422143508147,91.01533265503478,144.23495593634138,17.018902475344277,188.3538280485384,149.23597758908375,248.9497044460784,127.6058367958255,246.7441451083785,20.207806841205887,240.56406864055177,233.66441268813287,160.60214240287007,184.35691389492735,136.26382358697774,69.34493504607708,319.0498987732564,264.92825910122957,83.57034844139568,204.2306018491272,129.67701785913712,102.35402093497474,173.64203165898482,162.17426196899612,85.36394279185744,173.64203165898482,173.64203165898482,129.67701785913712,129.67701785913712,138.8944192092316,113.38729563716933,85.36394279185744,92.28016770561013,49.19478171556275,204.2306018491272,154.90103149093156,115.96530349547243,83.57034844139568,324.17085523977914,115.96530349547243,154.90103149093156,194.23078343472437,108.58858409181862,154.90103149093156,231.13510437365997,49.19478171556275,208.76943824926252,129.67701785913712,194.23078343472437,102.35402093497474,295.1941112550612,113.38729563716933,102.35402093497474,231.13510437365997,115.96530349547243,83.57034844139568,102.35402093497474,324.17085523977914,154.90103149093156,231.13510437365997,194.23078343472437,173.64203165898482,231.13510437365997,231.13510437365997,154.90103149093156,83.57034844139568,173.64203165898482,138.8944192092316,194.23078343472437,231.13510437365997,115.96530349547243,204.2306018491272,115.96530349547243,85.36394279185744,324.17085523977914,129.67701785913712
61.95144299520598,211.21373701342227,134.90660039772337,224.64427302728657,203.0017778584233,93.9277297279793,0.0,156.57074952120635,147.7219830427664,135.5921029554392,188.5650542308063,138.56416907840568,233.8573558779341,13.808066570769109,234.49860423459288,243.73417496981403,9.973451266531807,159.48725529099,122.71533808785765,47.5253999034794,109.65111471954788,85.79483662663712,166.30060742619366,217.76381111393692,176.732407165902,109.60775454052032,143.98571337389424,219.92918953985043,205.8367302286651,263.1929841654485,173.1146306014193,163.30676824651005,145.53177115876937,249.41020968143863,249.1775442108853,101.3038987590449,111.08248546722086,253.12248425587512,68.39745500103781,116.41241952392757,144.4954484016512,256.77499366793626,237.58431138852836,104.93734749292663,166.8169940226103,112.522561542964,158.29816494589807,240.22993163615777,194.46766148876065,99.46935336768763,79.92673523749463,91.74462009284976,155.9610593582393,60.78975995365229,153.23626553174032,128.98068529277901,263.50228406990203,167.66923703648692,89.21234619732842,103.64698700423224,118.15036742512333,222.61112670567877,4.7656563032786705,202.83663387140706,121.98452966235963,139.47359998624947,71.26832500312632,88.68565378907542,26.16422141538619,110.43002453061705,244.63762305546265,164.4727575664713,201.10233848667872,46.59339830301628,106.54531626656387,79.62588763803136,223.83736330267467,58.05712031666394,68.14130084795454,142.6077464830247,168.95502350470153,124.77650590242611,90.67216838363856,244.8249628970513,32.01400529710955,223.0955802997388,109.8031696891811,164.24853842047025,97.70027377434695,275.269654561288,207.4726931867723,183.35672439539525,110.03293366608165,229.45679712597195,140.11993671986707,153.14687399218596,249.81996410667654,209.5497929825652,129.05992829613191,317.98488179352415,173.06986418777134,174.62381390802042,110.99655013135845,211.74801549028595,195.5022343109044,181.05502675475452,129.7925952293298,170.7702585205206,181.05502675475452,181.05502675475452,211.74801549028595,211.74801549028595,195.6169804445603,21.05383733712299,170.7702585205206,182.55146217988874,90.42141334571309,110.99655013135845,192.3281294790201,192.30003087569628,174.62381390802042,248.1005864585401,192.30003087569628,192.3281294790201,102.49526988818826,185.7546807302961,192.3281294790201,200.72022213379643,90.42141334571309,194.02271992693318,211.74801549028595,102.49526988818826,195.5022343109044,243.03794377389642,21.05383733712299,195.5022343109044,200.72022213379643,192.30003087569628,174.62381390802042,195.5022343109044,248.1005864585401,192.3281294790201,200.72022213379643,102.49526988818826,181.05502675475452,200.72022213379643,200.72022213379643,192.3281294790201,174.62381390802042,181.05502675475452,195.6169804445603,102.49526988818826,200.72022213379643,192.30003087569628,110.99655013135845,192.30003087569628,170.7702585205206,248.1005864585401,211.74801549028595
154.35302272156565,63.335761663003716,208.92347924050435,121.94302618861917,356.301021812461,105.93368165729719,156.57074952120635,0.0,56.64110777847704,117.56147246931695,297.19567027632195,94.30331621668897,136.6823409440633,160.16628790902485,358.7679359338923,400.2335181636841,146.59776626374855,289.25470479120304,206.46694798010196,174.1677220016451,266.19290065789676,186.92293500666668,285.3170349759851,218.4215797641729,156.19824322707225,174.53031702814818,295.18957082632267,90.76331380235656,50.53750323608555,375.3086865197205,86.32880879924306,303.9181095026893,270.85601167151157,340.40091719234334,395.80846769860426,232.92465328424097,99.7802089321361,390.96367501052373,196.97926615178082,126.47267258939264,168.62401394045733,344.81030523892457,82.86885680897925,258.93207954229706,135.44162904760478,70.79954483640563,52.28834364927951,395.3599123282999,106.95885122620543,249.3888611307428,234.32803271184906,242.76734650896847,184.16236969716846,118.63650600851837,44.93492921932794,90.1821489571279,117.70440493506449,171.65006399153114,241.74886097684114,184.05606888225083,249.41447403218737,67.1401869448447,160.8647060652677,272.8325404598082,34.81962627595479,48.345110813340575,91.83851257941701,220.2943428522669,161.59344407429003,229.46845843936066,105.790284108599,59.10676090054531,99.10630075221364,132.46739652698471,213.90235379865106,230.3888760179368,376.8464523462097,200.31493661684203,194.09456578086045,63.7124775939693,235.17686156390735,276.7120719131804,73.80239324283404,106.15904119979965,173.09564173504333,216.40687460331182,110.15354394917244,291.5408189788305,242.20244049641104,350.7698159095559,201.0769737333484,336.481825903774,116.7213072039963,346.204536446519,283.3404905960442,95.06368698374929,94.15272994213868,217.0026003648984,170.8472766121623,424.8022461673966,290.8825896215988,143.45140216618665,242.57396459565487,81.8183377937539,143.7148027711348,279.53391121807306,123.95073611872391,70.45690652158532,279.53391121807306,279.53391121807306,81.8183377937539,81.8183377937539,39.06490656189061,166.2421945149135,70.45690652158532,151.82990981017142,69.5556700584429,242.57396459565487,50.09725477014294,196.47251001174774,143.45140216618665,404.66588528970556,196.47251001174774,50.09725477014294,253.6099988489499,55.46652462933299,50.09725477014294,333.7313333583704,69.5556700584429,313.8124751455166,81.8183377937539,253.6099988489499,143.7148027711348,391.4181029897969,166.2421945149135,143.7148027711348,333.7313333583704,196.47251001174774,143.45140216618665,143.7148027711348,404.66588528970556,50.09725477014294,333.7313333583704,253.6099988489499,279.53391121807306,333.7313333583704,333.7313333583704,50.09725477014294,143.45140216618665,279.53391121807306,39.06490656189061,253.6099988489499,333.7313333583704,196.47251001174774,242.57396459565487,196.47251001174774,70.45690652158532,404.66588528970556,81.8183377937539
123.45561759620774,114.51381360433894,235.06168801462795,83.33993828756124,333.24772264411473,67.64083805535817,147.7219830427664,56.64110777847704,0.0,63.818376059406155,254.05004159869665,39.49190594764854,193.23308068871776,146.31189237153657,318.5937652663244,386.4204789404469,138.43481471525502,299.1450042961163,162.78595264336425,149.27528237682978,252.35612749925343,150.9052551663458,245.94830020610766,161.8191601518815,99.59866711520353,130.28030413132942,271.4989544301907,72.27935401075051,94.77676804938868,330.77982144648246,34.97426750170942,308.31890717478404,234.48869761371932,291.4623500891662,365.8104061127751,201.67733966416657,54.55304315411396,355.79986475538266,203.67326379585498,77.85286841097526,116.06527295427216,295.1577984364484,124.0319026626721,252.44600931505846,182.41311635156598,105.35881020786385,11.956654766697145,374.49155354512857,162.11601473702547,246.90093975540543,216.59308109938692,239.33188011919566,130.9745038340779,93.45293942595838,13.188780179638739,38.44504925034435,118.46356566007019,116.12144933709537,221.60942439646072,142.43227007363083,257.56972236453015,92.98476731214286,152.4708806926398,221.86917085780496,59.116694972444556,12.212587460345988,103.48445060583265,227.1594765274721,143.2897886488287,241.89449569457778,158.25250989327694,16.75682348116057,58.178102233663004,109.88239157738157,229.6596488139111,227.08654567782892,371.1848693228047,201.36072343351935,165.16600233458223,8.771405185177596,185.23196836291805,254.39122998769668,57.996151027999765,158.67002667641472,153.84295321253754,159.77467802001004,64.2673003953713,254.86444073802693,216.34034911142103,298.7343093073235,144.4459774277228,313.6416493533392,70.32642618977619,303.8206294612084,285.8892665256302,143.47142539379865,117.52236415848442,160.60955651702733,121.5332049246912,377.8943704000266,306.0371323725589,86.81343744953408,250.35916364194898,64.35282512246062,88.6413189235411,234.41127091403666,162.6626723300427,24.663318012968848,234.41127091403666,234.41127091403666,64.35282512246062,64.35282512246062,77.8542239332974,163.33016062373662,24.663318012968848,95.24410429438608,61.31294728249279,250.35916364194898,105.12094373288267,140.2246690430313,86.81343744953408,389.1364077397869,140.2246690430313,105.12094373288267,250.13991577390595,41.00073088764791,105.12094373288267,297.78569004190393,61.31294728249279,273.4878826467756,64.35282512246062,250.13991577390595,88.6413189235411,362.83469373287244,163.33016062373662,88.6413189235411,297.78569004190393,140.2246690430313,86.81343744953408,88.6413189235411,389.1364077397869,105.12094373288267,297.78569004190393,250.13991577390595,234.41127091403666,297.78569004190393,297.78569004190393,105.12094373288267,86.81343744953408,234.41127091403666,77.8542239332974,250.13991577390595,297.78569004190393,140.2246690430313,250.35916364194898,140.2246690430313,24.663318012968848,389.1364077397869,64.35282512246062
87.37138745639314,178.03975893372024,252.57378256890286,100.69298363086074,291.74269769914423,43.06354284138144,135.5921029554392,117.56147246931695,63.818376059406155,0.0,194.8793717888996,24.422476160989927,251.3912265307445,128.3586042497513,261.0810954834814,353.3850517046792,128.8957080691106,295.0730431229389,105.27613011581234,116.77810975391081,223.85838936624378,103.53880471557333,190.21919938118336,105.89557668220608,47.397106112829135,74.04168297212978,231.1606591258485,115.87346799460096,158.5901439134416,269.95976335980674,58.716771901996296,297.6734960999501,181.99454407489347,228.3777450361748,316.7706932974514,156.1952740097675,29.210031839642998,302.1414450670872,202.0937622361752,23.20903741900287,52.288267553451554,231.79579820614157,187.4181352513904,232.27631415007636,226.00471781782616,145.09383876037725,73.64657633837963,334.3491970509194,217.07862672925012,231.6043191257236,185.86099562073028,223.45147587227117,67.18443347743126,75.17619804140537,77.00530107771439,27.554424179806038,166.7189766969573,55.013167154444986,187.74130245481322,88.57740569161572,253.63679768450032,154.37690940085997,140.06035493745534,158.23420483582595,106.40456725694288,69.37421530962108,124.0674859000201,223.79880618775923,120.30511693027272,243.72422780454517,221.69762468775767,72.52996837163093,83.2197067886324,89.21202469656971,236.03157056302953,212.2252398591079,347.2854530890409,193.64425627137035,125.4245565388312,55.33102060204238,122.09598553463927,216.26140765677184,73.98511756088563,222.10511309300122,127.88904992195084,106.47319158477113,26.162733961316924,201.50777412629517,176.19343112821377,234.9160358986908,89.93712431250982,272.8601490322689,25.721412929886196,244.70866748416896,274.145910155,190.84523750290396,176.7767292658705,102.39445393545193,59.82244056558243,315.53259729738414,307.6347540710734,40.630153625218206,246.44481213091942,111.21574819583357,59.912747666506256,173.93930887894254,198.8203866759858,68.80964424059897,173.93930887894254,173.93930887894254,111.21574819583357,111.21574819583357,141.61201880984518,155.6240199987407,68.80964424059897,49.5331527471672,82.62512411417875,246.44481213091942,167.42353100456646,81.49252093510141,40.630153625218206,354.23746170024964,81.49252093510141,167.42353100456646,233.5285696061721,98.26122874664648,167.42353100456646,244.24772104273632,82.62512411417875,216.40644110923532,111.21574819583357,233.5285696061721,59.912747666506256,315.1977403116351,155.6240199987407,59.912747666506256,244.24772104273632,81.49252093510141,40.630153625218206,59.912747666506256,354.23746170024964,167.42353100456646,244.24772104273632,233.5285696061721,173.93930887894254,244.24772104273632,244.24772104273632,167.42353100456646,40.630153625218206,173.93930887894254,141.61201880984518,233.5285696061721,244.24772104273632,81.49252093510141,246.44481213091942,81.49252093510141,68.80964424059897,354.23746170024964,111.21574819583357
