"id","association","license","reqgames","maxgames","club","HSR","HSRP","GFL","GFL2","geoLat","geoLng","licind","mobility"
1,1,"B",0,100,18,0,0,1,1,50.5633966621522,8.05157833845522,0,"true"
2,1,"D",0,100,80,0,0,0,0,50.8699952842571,8.56232410876216,0,"true"
3,1,"A",0,100,37,1,0,1,1,49.2720352245739,8.69877282036053,0,"true"
4,1,"A",0,100,11,1,0,1,1,50.1846844912609,8.40995903283476,0,"true"
5,1,"D",0,100,96,0,0,0,0,49.5263906420261,10.4628534256586,0,"true"
6,1,"E",0,100,7,0,0,0,0,48.5168779260146,9.21822312127009,1,"true"
7,1,"D",0,100,25,0,0,0,0,51.4354480731959,11.0416384052502,0,"true"
8,1,"D",0,100,74,0,0,0,0,52.201262063212,8.95402309235495,0,"true"
9,1,"B",0,100,41,0,1,1,1,49.0993212045211,7.91484831958252,0,"true"
10,1,"C",0,100,96,0,1,0,1,50.8585225043209,7.5570535324145,0,"true"
11,1,"C",0,100,69,0,0,0,1,49.7494201636606,9.26153236283958,0,"true"
12,1,"D",0,100,100,0,0,0,0,49.1517171614051,10.9751849981961,0,"true"
13,1,"B",0,100,15,1,0,1,1,50.936936936755,10.5921686901915,0,"true"
14,1,"C",0,100,91,0,0,0,1,52.1844980089297,7.13631648860332,0,"true"
15,1,"C",0,100,59,0,0,0,1,49.4212834656381,8.63382172473673,0,"true"
16,1,"A",0,100,82,1,0,1,1,51.5461726761,9.57132651148461,0,"true"
17,1,"B",0,100,68,0,0,1,1,51.0286616040913,10.4011271449519,0,"true"
18,1,"B",0,100,41,0,1,1,1,51.9978502644648,9.66068847392622,0,"true"
19,1,"B",0,100,81,1,0,1,1,50.6391196044377,8.79915463591629,0,"true"
20,1,"E",0,100,52,0,0,0,0,49.5861640185701,8.18238113745388,1,"true"
21,1,"A",0,100,12,1,0,1,1,49.9324907585299,7.17357517617003,0,"true"
22,1,"B",0,100,73,0,1,1,1,52.3526366891693,9.63799851436503,0,"false"
23,1,"E",0,100,28,0,0,0,0,48.8669522763181,9.29011419932571,1,"true"
24,1,"A",0,100,35,1,0,1,1,49.1707029164793,9.42663173923913,0,"true"
25,1,"C",0,100,43,0,0,0,1,48.6205496611883,10.2608374480225,0,"true"
26,1,"B",0,100,75,1,0,1,1,49.9113661615124,8.41080122871032,0,"true"
27,1,"B",0,100,73,1,0,1,1,50.9681059429074,11.0239138459931,0,"true"
28,1,"A",0,100,49,1,0,1,1,50.5945685652118,9.88752452251068,0,"true"
29,1,"D",0,100,26,0,0,0,0,51.8381200346088,9.98356083082658,0,"true"
30,1,"B",0,100,89,0,1,1,1,51.2749077310896,7.13116064757563,0,"true"
31,1,"A",0,100,92,1,0,1,1,51.7273719508226,10.3632571888064,0,"true"
32,1,"A",0,100,29,1,0,1,1,48.6158353099119,6.5139635200647,0,"true"
33,1,"B",0,100,45,0,1,1,1,51.2775886438103,8.75104032424938,0,"true"
34,1,"A",0,100,94,1,0,1,1,51.8921754686935,11.4200947885924,0,"true"
35,1,"C",0,100,75,0,0,0,1,50.2669996602486,7.85954284284142,0,"true"
36,1,"D",0,100,91,0,0,0,0,49.743637735483,10.4564032719932,0,"true"
37,1,"C",0,100,24,0,0,0,1,49.6845920462475,8.91250372484882,0,"true"
38,1,"E",0,100,35,0,0,0,0,50.1780553372538,7.90427125716296,1,"true"
39,1,"B",0,100,41,1,0,1,1,49.9313716431201,7.89841844110907,0,"true"
40,1,"D",0,100,74,0,0,0,0,50.4622459316978,6.67530929431624,0,"true"
41,1,"B",0,100,71,0,1,1,1,47.8764635362119,8.7779308209258,0,"true"
42,1,"B",0,100,98,1,0,1,1,50.8462528918192,8.02692049265878,0,"true"
43,1,"A",0,100,36,1,0,1,1,51.3570124930262,7.43536641414617,0,"true"
44,1,"A",0,100,6,1,0,1,1,49.7052229227865,10.1305297074126,0,"true"
45,1,"B",0,100,84,1,0,1,1,50.9313364789731,7.95242042266489,0,"true"
46,1,"D",0,100,83,0,0,0,0,50.8061426198086,8.54954544336083,0,"true"
47,1,"C",0,100,40,0,0,0,1,49.4202591196394,10.4214880413235,0,"true"
48,1,"A",0,100,43,1,0,1,1,48.6642178594692,8.41495690734071,0,"true"
49,1,"C",0,100,9,0,0,0,1,49.0709517269071,8.89288895312479,0,"true"
50,1,"C",0,100,38,0,0,0,1,50.7711257361719,10.2236452277367,0,"true"
51,1,"D",0,100,21,0,0,0,0,49.0005504274135,10.9643672500872,0,"true"
52,1,"C",0,100,96,0,1,0,1,48.0491761172317,11.5725339332465,0,"true"
53,1,"B",0,100,43,0,1,1,1,52.3393948359044,6.96344602380234,0,"true"
54,1,"A",0,100,73,1,0,1,1,48.2652846123496,9.09553069951903,0,"true"
55,1,"D",0,100,70,0,0,0,0,51.3874696330712,8.26605807741587,0,"true"
56,1,"B",0,100,93,1,0,1,1,50.1488008989249,9.11902128408247,0,"true"
57,1,"C",0,100,11,0,0,0,1,50.8377043451928,7.1551361470323,0,"true"
58,1,"A",0,100,20,1,0,1,1,50.1275207782015,7.36050908006024,0,"true"
59,1,"D",0,100,54,0,0,0,0,48.5484809838687,9.35268527256819,0,"true"
60,1,"C",0,100,32,0,1,0,1,52.1143694608125,11.0578508567211,0,"true"
61,1,"B",0,100,83,0,1,1,1,48.0080396911869,9.09222970659113,0,"false"
62,1,"B",0,100,2,1,0,1,1,47.8658037183844,7.1801446235444,0,"true"
63,1,"A",0,100,78,1,0,1,1,49.3887579183848,9.65000130109308,0,"true"
64,1,"B",0,100,34,1,0,1,1,48.5098670307816,10.4349774798661,0,"true"
65,1,"D",0,100,82,0,0,0,0,50.0779141586936,10.2908349368357,0,"true"
66,1,"A",0,100,32,1,0,1,1,49.0784663054064,9.75824776860211,0,"true"
67,1,"A",0,100,96,1,0,1,1,49.4321284279258,10.9103146791751,0,"true"
68,1,"B",0,100,68,1,0,1,1,51.0239451253435,6.84483657460429,0,"true"
69,1,"B",0,100,95,0,0,1,1,50.104715041777,8.68866386066409,0,"true"
70,1,"B",0,100,36,0,0,1,1,50.7806644564658,9.59619984518312,0,"true"
71,1,"D",0,100,97,0,0,0,0,52.0241325309821,10.7224448536672,0,"true"
72,1,"C",0,100,98,0,0,0,1,50.3711263986488,10.8667027090299,0,"true"
73,1,"A",0,100,57,1,0,1,1,49.7208757212847,8.47742863473022,0,"true"
74,1,"B",0,100,79,1,0,1,1,50.1841436421223,6.75933108786893,0,"true"
75,1,"A",0,100,77,1,0,1,1,50.1716645382659,8.38306129453508,0,"true"
